"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GPRIN1",726.055153267022,0.185062863206042,0.167353030207174,4.62499864811173,0.796801033627075,0.999671080198255
"GPRIN2",201.633150875047,0.591929537358164,0.511290673184966,3.68487619198254,0.884377595566905,1
"GPRIN3",4.75004712741929,0.502377136707175,0.819752301264627,1.51158010501481,0.992513852771565,1
"GPS1",5426.86565542102,-0.0139729253066948,0.124292645185623,0.980552950937181,0.998368282889683,1
"GPS2",546.257746338357,0.219408799570511,0.0937119657731482,13.7091863283361,0.0896674207718744,0.237271256200793
"GPS2P1",2.15676715350869,-1.15588495339894,1.3955683546149,12.5576871468792,0.128001611281388,NA
"GPS2P2",0.787054582256722,0.923539314556049,2.5019302029248,7.11966129618439,0.523778959707171,NA
"GPSM1",747.609364592284,0.612340459328009,0.0867581294352949,166.263470244144,7.82095780407586e-32,1.20313666413186e-29
"GPSM2",779.323593776569,-1.26200822704473,0.142035449870159,111.331237163685,2.02743531479539e-20,1.10016138914154e-18
"GPSM3",17.6239463715191,0.361430634515594,0.531605251245769,5.71802938108826,0.67878280530222,0.936710812577397
"GPT",9.65224661239103,0.774241188929654,0.63409010485294,6.51210098614908,0.590065711277869,0.872596442863778
"GPT2",2063.399592948,1.01635360535256,0.229788644388253,75.0308870922925,4.86290641945567e-13,1.29066586626926e-11
"GPX1",2466.52636368949,-0.177515337624815,0.131690161649039,11.2124764506411,0.189948198481605,0.420235856596068
"GPX2",0.683073397746873,-2.00570948257065,2.38760053497203,5.72598206448103,0.677894894246134,NA
"GPX3",2170.00586690917,-0.187675533102661,0.133641464760842,9.30256227126512,0.317418639457286,0.600537115486651
"GPX4",6353.8734529788,-0.0986061862882715,0.0959299789289176,7.69063863611632,0.464257788224583,0.760248517405799
"GPX7",0.476022054384454,-1.00000654131566,5.30452141025425,1.17806229194569,0.996853924401394,NA
"GPX8",945.821458891821,0.684490278196563,0.250971384534956,20.833376589944,0.00760346952751957,0.0312035676414265
"GRAMD1A",1951.40436909113,0.501745930065086,0.0992617164795039,43.3406543316702,7.57740348486067e-07,7.8064992339153e-06
"GRAMD1B",40.4131363724388,-0.145319851987371,0.393710320567412,8.09518055205882,0.424228298519886,0.720846905098938
"GRAMD1C",205.183498042828,0.0121173290507447,0.305822580613282,5.26038547328204,0.729417709610932,0.966740544219511
"GRAMD2A",235.750560130169,-0.509735166548211,0.290806443498776,9.19855209070209,0.325824351417903,0.611729269671694
"GRAMD2B",996.723510020233,-0.0951075539429459,0.157036898753916,3.36131612044392,0.909682397364689,1
"GRAMD4",361.302527902082,-0.083201641600631,0.127835728920348,8.92405765036284,0.348742855709898,0.637644882151319
"GRAMD4P3",0.0237799393784542,-0.0381562631001044,7.26083161669132,0.0790313512134091,0.999999901565732,NA
"GRAMD4P4",0.0626460523730748,-0.0382323034753331,7.26083161669132,0.166858425472164,0.999998111506213,NA
"GRAMD4P7",0.0655832864374804,-0.0381999214775925,7.26083161669132,0.0559327461030961,0.999999975075792,NA
"GRAP",2.09118213584667,1.63909819565117,1.61658607282212,6.7263233712126,0.566427543226665,NA
"GRAP2",0.158104073906804,-2.05178666595823,7.22977317732319,0.311593618414502,0.999978321189572,NA
"GRAPL",2.00409484253354,-0.259136506159735,1.42013354411304,1.96446197573317,0.982082018276755,NA
"GRASLND",8.58534777392664,-0.243535809842553,0.509249331340584,4.95837296451856,0.762015891704497,0.984828613416465
"GRB10",712.623437301997,0.840601355675615,0.229004179168261,93.6998482626825,8.23010863653498e-17,3.34374541912556e-15
"GRB14",85.7919553577574,0.285380223987486,0.218108983631949,19.4208857052365,0.0127637830302274,0.048709571800085
"GRB2",2859.58017658544,-0.0280941645994244,0.0808726397758821,4.32932935727501,0.826255368200646,1
"GRB7",182.535544035795,-0.0287918610057816,0.294972585180216,9.85403753981439,0.27542045062075,0.545616091470315
"GREB1",92.2835967472717,0.367994398141325,0.420895280204665,14.2436827006376,0.0756308869060461,0.207798058440489
"GREB1L",136.364406101011,0.49577399870226,0.330252731401621,10.9240880751282,0.206037687878512,0.445931862373312
"GREB1L-DT",0.149414194906518,-0.0382279925782071,7.26083161656577,0.484030282738384,0.999882125972987,NA
"GREM1",34.6200120103641,-3.28259672250402,0.496676413253989,54.1201815546577,6.54272414522912e-09,9.54599116769386e-08
"GREM1-AS1",0.280214156969624,-0.0382575661773076,5.75699375544012,0.615819778648699,0.999706868026702,NA
"GREM2",2.51243010856813,-1.81330450548045,2.35677931820548,1.41479705806461,0.994033950238946,NA
"GREP1",11.6543092526139,0.679003662988416,0.639715756783405,6.24562768144906,0.619739033392664,0.894576385543114
"GRHL1",473.121412591659,0.338368690691209,0.234351985600478,13.6230813423558,0.0921342507542288,0.242382069267932
"GRHL2",1650.53550631536,-0.213652169181511,0.143901414439624,6.39490045072989,0.603087390043589,0.883171875715404
"GRHL3",128.131444797336,0.579028972163852,0.348635591183311,16.9183664794713,0.0309704374541088,0.101599706306492
"GRHPR",1707.97368759265,-0.16532374763829,0.062006354731581,11.8835099357265,0.15647755346744,0.365206486182293
"GRIA1",0.0298957640778871,0.923540439876006,7.26083161669132,0.0764603616866051,0.999999913674297,NA
"GRIA2",0.509753758324406,-0.504556928251439,3.63780462466739,1.83656009889594,0.985618933105939,NA
"GRIA3",0.0893772766909222,-0.0382705570497836,7.2608316165903,0.318108351873793,0.999976511471504,NA
"GRIA4",208.686356707158,-0.537092788048209,0.259589677279193,8.95211631223259,0.346351476908813,0.635251667047128
"GRID1",229.827749818022,-0.253562913493497,0.521988601364278,1.89487701066253,0.984066730006017,1
"GRID1-AS1",1.547795596339,-0.0382355081854526,1.98182154307478,4.96509014120174,0.76130075524135,NA
"GRID2",6.01142443497192,0.0492230355554345,0.65314317125094,4.7881236601124,0.779963148042631,0.993188772365872
"GRID2IP",7.21848943392411,-0.0660299634979226,0.870693425148624,4.62807048101365,0.796487521350286,0.999671080198255
"GRIK1",0.525859583943755,-1.9503674509033,2.94294210612867,4.12525184195792,0.845649590482219,NA
"GRIK2",12.7810845640309,0.316973612763141,0.645862499370435,4.39277162225989,0.820062643235827,1
"GRIK4",4.43165447279708,-0.899683505967469,0.992199547733774,2.24725365726533,0.972477855158652,1
"GRIK5",9.98371377781809,1.64324798996283,0.820137983480452,10.078879793065,0.259533194635744,0.522927704603682
"GRIN1",20.2699883886034,0.175139047652545,0.367111544276356,9.16213174978688,0.328803987952039,0.614955050649203
"GRIN2A",110.960291907326,0.817269221838452,0.372096938751782,7.58901679352431,0.474609008831506,0.771458734605581
"GRIN2B",167.536125514235,-0.268532653285938,0.616439757799478,1.10173046916049,0.997520333352507,1
"GRIN2C",20.1500791768597,0.511901820216902,0.555563226324008,12.6139006648396,0.125842655292829,0.30943154455538
"GRIN2D",49.8514321840175,1.38975323231247,0.287482613502028,26.0688219226082,0.00102219298081199,0.00535249430963849
"GRIN3A",5.03073080873012,0.394090353188578,0.831916417511933,7.96623045556527,0.43677578707168,0.733974322955376
"GRIN3B",27.3161452041767,-0.587765999342044,0.823596557531203,1.61510462850578,0.990627550822332,1
"GRINA",2851.33062303283,0.343487032429743,0.0726596435539586,35.1147033354792,2.54822315266455e-05,0.000194118249297931
"GRIP1",315.314022369272,0.177123816676601,0.218788217008761,6.94265337513701,0.542832432411058,0.833386515916321
"GRIP2",0.889819799713905,2.27651425540471,2.0520901323034,5.61736274972853,0.690005378064919,NA
"GRIPAP1",692.796200915095,0.344192353695682,0.0867758629589801,38.4690924532467,6.16519007229984e-06,5.39709595003265e-05
"GRK1",0.308838677923419,-2.98597947006034,7.19882323536815,0.528732465616599,0.999835117976247,NA
"GRK2",2285.62203219294,0.219267875400108,0.0766931500801629,31.1143446166655,0.000134069262924302,0.000866718674433117
"GRK3",732.395082883811,-0.399891607449876,0.179367670494478,14.7373729768331,0.0644577991350515,0.183034736074353
"GRK3-AS1",0.5227625521991,-0.538713089563408,2.98418053122209,1.28868499444876,0.995685977062062,NA
"GRK4",42.906487516553,0.153667424652672,0.27135139920645,7.2874544783578,0.505959866142225,0.800093221459437
"GRK5",36.4163323727896,0.397620562759875,0.369045202184677,11.1891274407099,0.191211542556491,0.422146703609809
"GRK6",1829.07589703897,0.305301660314675,0.122149623519025,15.9221802157981,0.0435075927467624,0.13330072173919
"GRK7",0.356386868567617,-0.0382088266561105,3.30499293516836,0.691794097686142,0.999546991997544,NA
"GRM1",23.1798922607881,-1.61163868307635,0.425153599351834,26.8569091669469,0.000748347334059788,0.00404005570977082
"GRM2",7.85245651267852,0.487597757461842,0.652593004772959,4.14235527095653,0.844056586860337,1
"GRM3",0.0877840513778086,0.923491700270053,7.26083161664267,0.131568843173721,0.999999259627456,NA
"GRM4",1.99874220605952,-0.0364510529592143,1.41415110705103,8.03786753843259,0.429779872153324,NA
"GRM5",0.67862235658334,1.2386903110156,2.30394498287926,1.25711584240344,0.996044896470782,NA
"GRM5-AS1",0.213133811193645,-0.999909318003773,7.26083161669095,0.177279261696363,0.999997603653149,NA
"GRM6",0.0395219533108609,-0.0382077886511128,7.26083161669127,0.158410787306561,0.999998460692076,NA
"GRM7",5.98299007082864,-0.620138743673998,0.804426817852104,3.12306244925685,0.926398834373024,1
"GRM7-AS3",0.067294295353878,-0.0382336666790625,7.26083161669131,0.123768505698813,0.999999418391388,NA
"GRM8",0.335212010876726,-0.0383104568206626,4.84931242253754,1.53388879978861,0.992130652615249,NA
"GRN",4063.97831884006,0.475158020011128,0.156349173229261,10.8442936561746,0.210678784356786,0.453300537120067
"GRP",0.18339518385802,-0.0385046980465078,7.26083161477306,0.645238021069183,0.999650800863553,NA
"GRPEL1",1008.89389712771,-0.239827771619851,0.0871847788060861,10.7795716140336,0.214504489011816,0.458653977952901
"GRPEL2",842.978659934503,0.85490433683207,0.13459409584481,107.481575794203,1.25283567364341e-19,6.50858401602616e-18
"GRPEL2-AS1",0.0923714101902187,-0.038121452443306,7.26083161658401,0.197019261064682,0.999996373110886,NA
"GRPR",0.986374111850983,0.00173879156641359,2.00278514560099,2.45842992246502,0.963641229845037,NA
"GRSF1",3251.63857319749,-0.313774662905976,0.0488261456057153,62.6617843902116,1.39681375560693e-10,2.66978455459491e-09
"GRTP1",235.506455222846,0.158216520580897,0.136190656225402,3.97971580611517,0.858948915955737,1
"GRWD1",1776.66295416617,-0.187586514580714,0.1005122398286,19.8715684905853,0.0108330250464452,0.0422115587845637
"GRXCR1",0.128725825330746,-0.0382353569341223,7.26083161603075,0.0567920229711731,0.999999973517619,NA
"GRXCR2",1.2899704918049,0.972237965547961,1.90835593110138,4.01750301878423,0.85554083152448,NA
"GS1-204I12.4",3.44490064223378,-0.633698067505094,0.97617052023016,6.8592175376543,0.551895574728199,NA
"GS1-24F4.2",0.0295552648229302,0.923540439876007,7.26083161669132,0.0756461758806264,0.999999917266023,NA
"GSAP",142.763052032485,0.351846569953533,0.253380598646175,6.9094796440387,0.546429972733736,0.836609293722957
"GSC",9.83865531121643,-0.0636154689194656,0.736490609978664,3.93042695254914,0.863345365876558,1
"GSC2",1.35520216618883,1.85605419141073,1.87961727885972,4.35115463536299,0.824133307730069,NA
"GSDMA",1.56844877519925,0.923555686618633,3.05140245592809,1.49931056589153,0.992719276757241,NA
"GSDMB",105.065002422802,1.13893509607608,0.277332817192146,26.9341391603185,0.000725738312126152,0.00393408263963013
"GSDMC",8.70863248581313,-1.73502344733416,0.79533011778149,6.39781858958096,0.602762541080387,0.883022602017265
"GSDMD",892.799483478755,0.170235126260407,0.125744112840914,7.24274281016199,0.510683500570266,0.80491197319565
"GSDME",382.270419567145,0.141566053909233,0.124834552343839,20.2272909343392,0.00950950136680025,0.0377544598238411
"GSE1",2870.41885423685,0.0445343267804077,0.103828933402773,6.78323530597515,0.5601904785372,0.847680211310323
"GSG1",1.05164986127927,-0.0382625800296494,4.4745482018347,1.3632111560554,0.99475308413406,NA
"GSG1L",0.0961533094571872,-0.0382271758777147,7.2608316163786,0.120171340203679,0.999999482372344,NA
"GSG1L2",0.126550098022929,-0.0381559466238592,7.26083161664291,0.388240761100295,0.999949318483128,NA
"GSK3A",1704.57082267978,0.191241090804708,0.0889404169497605,6.66956617843414,0.572666764577,0.85753209606754
"GSK3B",2725.05526365626,0.360964810967605,0.0747709934532527,38.0137704255537,7.48431910816309e-06,6.43805842936179e-05
"GSKIP",670.912671609062,-0.121286148822094,0.104065854144899,8.55399248096296,0.381304342249456,0.672278547117239
"GSN",3208.47049193553,0.114640158779873,0.268508509195679,0.943914962369263,0.998578488215513,1
"GSN-AS1",19.5649013733206,0.385305103453915,0.538619816869028,9.54965927422577,0.298066049576291,0.575229587583955
"GSPT1",3228.22548634355,-0.0669436354126951,0.0658784219519913,3.75018893566596,0.878929689404968,1
"GSPT2",76.8541481912399,0.57693270770355,0.244223856627618,9.54094228477965,0.298733975676682,0.575999055283992
"GSR",1784.99721219656,-0.168025435603553,0.0858675347156118,8.86524402761029,0.353791140032908,0.643564982544149
"GSS",1127.38183258312,0.253006008182536,0.101672322847704,65.0008492306497,4.82421920836303e-11,9.76242060747283e-10
"GSTA1",2.80333173483055,-2.49283103590375,1.58541507728434,5.91905795666504,0.656298259025478,NA
"GSTA2",10.176968619535,-1.61768023040555,1.31858129770484,5.8167917422775,0.667745331179272,0.929493523019904
"GSTA4",38.2649647421725,-0.461303543520715,0.275278161168848,9.27264113346897,0.319821012676618,0.604504824747825
"GSTA5",1.9160402590113,-0.970598442171251,1.75169698522815,6.16344996298668,0.628928776873036,NA
"GSTCD",586.91101769661,-0.0777174024401333,0.0756265524629247,9.0098596318569,0.341464891236305,0.630008290828977
"GSTK1",1341.55980846779,-0.0779645886622948,0.0882770841433169,14.7700912013019,0.0637731100663741,0.181415606643034
"GSTM1",0.0197609766554305,-0.0382069526746736,7.26083161669132,0.0592990372772793,0.999999968554164,NA
"GSTM2",96.2414695760711,-0.419281278656229,0.350360693384632,7.96673353624743,0.436726439412185,0.733974322955376
"GSTM3",518.008919385737,-0.074264651487664,0.131552528763023,2.44117329362274,0.964417673502945,1
"GSTM3P1",0.351463659759854,1.83077790299862,7.23634014901383,1.09739458328493,0.9975549831162,NA
"GSTM4",102.878188660501,-0.326947206678485,0.388299506416493,5.33613680302324,0.721119093448865,0.962605900227234
"GSTM5",0.0294904550436055,0.923540439876006,7.26083161669132,0.075491015679372,0.999999917937643,NA
"GSTO1",961.871807334276,-0.721039226496721,0.0706227262130471,129.676770278479,3.30093434984635e-24,2.576517476518e-22
"GSTO2",104.765922148733,0.813722757132027,0.237433226055382,33.7237361787663,4.55857064117718e-05,0.00032595014354446
"GSTP1",7346.9094893122,-0.303428072893687,0.0717643004989084,21.7263165922268,0.00544890909780303,0.0234475325340037
"GSTT2",0.377199844369299,-0.0383703222012756,7.26083161606218,0.301308801169327,0.999980967058645,NA
"GSTT2B",8.8699927156206,-0.407854000086886,0.599842898740626,7.43273098666347,0.490742752014684,0.785753729352534
"GSTT4",0.168826512009845,-0.0384369920903319,7.26083161559861,0.311077481923967,0.999978460048584,NA
"GSTZ1",251.079678038418,-0.345455732132941,0.129422042911874,12.644769858248,0.124670537976621,0.306882814081026
"GSX2",2.4386984893233,-0.0382413276917438,2.11102575949867,0.894461173134005,0.998831256847207,NA
"GTDC1",174.122429765807,-0.406235796738389,0.145008943444839,17.5244972580035,0.0250880378844108,0.0852864107012421
"GTF2A1",1288.41783188181,-0.425356789566468,0.098536273301837,52.0542303721304,1.64300588594643e-08,2.25202666633401e-07
"GTF2A1L",0.556241046650134,2.18440583074161,2.73486523177872,3.36117923254794,0.909692483149576,NA
"GTF2A2",1511.460850313,0.0674107199583872,0.0751459478189983,6.30753026274033,0.612826146271352,0.890193462382616
"GTF2B",463.37545936994,-0.210797482501405,0.141259413032733,17.3108202795603,0.0270304432564069,0.0907601977956702
"GTF2E1",481.014564697513,-0.214639216378482,0.0790101625161002,32.0310361458355,9.19569370202698e-05,0.000615311514816797
"GTF2E2",888.868734389531,0.0836121918448241,0.0815478962882825,2.95049071189112,0.937425959336851,1
"GTF2F1",2025.23412038069,0.0294316061341223,0.0810007968297596,5.22266321592002,0.733534076116068,0.968967377863467
"GTF2F2",737.639573431002,-0.00658549080840998,0.1052238093311,2.80756193706753,0.945847422255984,1
"GTF2H1",1316.94404568988,0.235629482941815,0.080980067278198,16.2779161963655,0.0385706760589555,0.120948419187443
"GTF2H2",580.11004636675,-0.203048506908522,0.1257444419832,15.302093182473,0.053530862251925,0.157219001368258
"GTF2H2C",594.489985026841,-0.21184125044359,0.0951886672540971,12.9765394383312,0.112659368566136,0.283978316088199
"GTF2H3",1123.9254770702,0.454737795458732,0.0830713182588347,52.138046411641,1.58289342257592e-08,2.17339222536529e-07
"GTF2H4",417.83985106756,-0.190244562141825,0.102784855228854,8.07635324977724,0.426047489746533,0.722698048927718
"GTF2H5",270.887501012847,-0.388691853227313,0.124399057012656,18.8232863445934,0.0158338218897291,0.0585090736573595
"GTF2I",4769.19007029487,-0.221139755127927,0.089960856846595,29.7328109482283,0.000235638493452039,0.00144213670480786
"GTF2I-AS1",2.03870769865887,1.02930559307409,1.94989057902059,8.29866112675003,0.404853142921164,NA
"GTF2IP1",1016.42485205845,-0.0689691463340693,0.145424467543762,18.8762743368414,0.0155355222064834,0.0575544422169112
"GTF2IP12",95.7758268283733,-0.00109000495331693,0.24848762304968,14.3426580526363,0.0732598880849891,0.202795759382714
"GTF2IP4",608.202318818726,-0.262678528375079,0.16145158214667,15.5252771550278,0.0497013392799905,0.148029646784107
"GTF2IRD1",835.828445208731,-0.0907601148244293,0.118241381182539,29.064468035928,0.000308942472323781,0.00183106239950287
"GTF2IRD1P1",2.74649903009147,1.76001194684084,1.13967667626817,7.76185736765925,0.457071708511584,NA
"GTF2IRD2",83.6249952399634,0.476146555947686,0.405873356036719,5.82161166343496,0.667206149282525,0.929069464397715
"GTF2IRD2B",350.368263291011,0.502313380515711,0.150609250884103,28.7290670616936,0.000353744707722329,0.00206456830051828
"GTF2IRD2P1",0.383947163842467,0.335560512154626,7.13451108554321,0.496650292916442,0.999869995990655,NA
"GTF3A",1528.06038206123,-0.209390406602943,0.105451992359443,12.4306143383274,0.133000176670408,0.32296557459483
"GTF3C1",2558.56967911484,-0.0792986911998522,0.0700564094465131,62.977209801044,1.21052135890603e-10,2.33626198926504e-09
"GTF3C2",1691.3747866604,-0.162462288377025,0.0625873538589313,33.0221906476193,6.10238403132636e-05,0.000424461259773337
"GTF3C2-AS1",1.47363385127566,2.40197458166252,1.95747289530155,5.81360774598554,0.668101487481979,NA
"GTF3C3",1194.17800925727,0.103463501980339,0.0656801585269762,10.2279415454257,0.249390558358608,0.509386196697685
"GTF3C4",2812.89744767014,0.0896530839609808,0.0526786343646129,23.9381754353952,0.00234713035199913,0.011232340811666
"GTF3C5",1733.19773856351,-0.062306460735893,0.0797967751580392,9.31982456878274,0.316038434979638,0.598497550167606
"GTF3C6",691.314860458641,-0.40364972353644,0.109344488745896,15.6210281743859,0.0481369375668556,0.14431973051028
"GTF3C6P3",0.0314839322467894,-0.0382027286118162,7.26083161669132,0.083014581307836,0.999999880360333,NA
"GTPBP1",856.078710449685,-0.0657905242213844,0.087572987583882,7.03894698602403,0.532436475350236,0.824597395359642
"GTPBP10",553.339981013866,0.124803458068131,0.101047677422219,5.72084129081799,0.678468877349314,0.936710812577397
"GTPBP2",1189.28032179927,1.32847344421124,0.202772022369299,161.470129054497,7.87911663320375e-31,1.12472615363165e-28
"GTPBP3",637.096471484637,0.131511004458435,0.137092906808372,3.52831138068575,0.896981330680395,1
"GTPBP4",1496.31988075117,-0.211853932346503,0.112759207049286,8.44366997719317,0.391372925168649,0.683866784218929
"GTPBP6",724.765813963437,-0.0701800977604213,0.112761549999465,9.78860225162515,0.280177945855038,0.552304000009091
"GTPBP8",610.376529900484,-0.366709190012495,0.101545747718909,19.4486758336234,0.0126358004698935,0.0483375805034917
"GTSE1",724.920283653872,-1.62587027119587,0.147871473433648,221.769459195528,1.62794487383276e-43,6.61404782714873e-41
"GTSE1-DT",7.47148848189483,0.947733402755593,0.662100298826972,5.73669818967372,0.676698180694884,0.93570841025486
"GTSF1",0.0619490697042169,-0.0381857424330611,7.26083161668406,0.0877643834212378,0.999999850821257,NA
"GTSF1L",0.0300143990674144,-0.0381773918415927,7.26083161669132,0.0630536101560129,0.999999959861528,NA
"GUCA1A",0.0512071188390679,-0.0382084529233336,7.2608316166913,0.140710330070142,0.999999034932717,NA
"GUCA1B",6.71082496233379,0.31093591976117,0.708674202509299,6.58889396124914,0.5815652325495,0.865086472939057
"GUCA1C",0.0314461421836374,-0.0382070114307206,7.2608316166913,0.0861834274236415,0.999999861195673,NA
"GUCA2A",0.147801096027451,0.923511074537335,7.2608316166912,0.196530361121233,0.999996408277355,NA
"GUCA2B",4.55694071036817,-3.79249343641728,1.10107760695711,24.3919169789822,0.00196935458952781,0.0096031431752759
"GUCD1",2397.50140016951,-0.253687367655333,0.0704408730199445,39.1784989089071,4.55437485605831e-06,4.06787314510958e-05
"GUCY1A1",312.323552115045,-0.226985467685756,0.30286766088494,3.34936490918238,0.910560908499741,1
"GUCY1A2",267.510456946054,-0.497791323366939,0.302116800352364,4.28126193152343,0.83089731707057,1
"GUCY1B1",881.16691201464,-0.972709266467683,0.270743699357319,25.0976000442423,0.00149644316428681,0.00750352592978621
"GUCY1B2",0.471033779197718,-1.45394905372865,7.16808164516068,0.285589321648388,0.999984542340812,NA
"GUCY2C",0.206526291591437,-0.0382497355015398,7.2608316165243,0.348180559947252,0.999966689669113,NA
"GUCY2D",0.464433377124382,0.672586610395587,4.00101588699719,1.49516906712702,0.992787768654736,NA
"GUCY2F",0.0300143990674144,-0.0381773918415927,7.26083161669132,0.0630536101560129,0.999999959861528,NA
"GUF1",1261.13394567606,0.091333602021056,0.127051983841228,5.44987188525465,0.708587216953432,0.95538178425261
"GUK1",3392.17792650153,-0.0501195052998483,0.081702842574093,3.03238009432397,0.932309101967081,1
"GULP1",404.107082054783,0.270742364548424,0.181454888472324,3.79456222768141,0.875166727363515,1
"GUSB",534.079519681868,0.376446357548035,0.108293464181603,21.4513300897992,0.00604039333392809,0.025625176004308
"GUSBP1",166.929639171141,-0.621054785701177,0.137018572378968,28.1257449159527,0.000450920231486254,0.00257100794094987
"GUSBP11",215.087231095996,0.369129525113623,0.162470431858737,15.8141907743755,0.04511815329655,0.13721634145563
"GUSBP2",7.35557542204206,-0.595137666296306,0.61539208582285,6.89125793355015,0.548409394850711,0.838034843181871
"GUSBP3",10.2301711140162,-1.40658106745236,0.752049645965979,5.59315200973444,0.692699122148301,0.946302429589436
"GUSBP5",3.43583299743295,1.97805576434646,1.81216714309553,6.00673817822286,0.646477072443273,NA
"GUSBP9",10.2755315395775,-0.351478851032452,0.49667076205844,5.4614544990101,0.707306669885417,0.954135380924096
"GVINP1",3.4252117633541,-0.476235725146994,1.57724403766519,5.50490782264055,0.702496188287178,NA
"GVINP2",0.0309133709910218,-0.0382069526746736,7.26083161669132,0.0902416253312808,0.999999833416626,NA
"GVQW3",636.134949614911,-0.262591111777513,0.149752836479434,33.2802032652785,5.48240771180059e-05,0.000384715457012756
"GXYLT1",1039.47459012825,-0.292325097733017,0.113723010818612,17.9698443459586,0.0214537074004649,0.0748094176409257
"GXYLT1P4",0.127626586055605,2.41606529357356,7.21251994906461,0.377179125410478,0.999954653389979,NA
"GXYLT1P5",0.185741136103785,-0.0382154370223782,7.26083161636945,0.259568523878336,0.999989341809548,NA
"GXYLT1P6",0.0570406371315161,-0.0382091109582175,7.26083161669124,0.199714107250813,0.999996174678637,NA
"GXYLT2",242.247977053922,-0.298305103299207,0.214608710413523,20.9279973482886,0.00734117729452117,0.0302919151645021
"GYG1",1107.90258962623,-0.103499981154141,0.0686272070500635,7.47549023345908,0.486303546127257,0.782600008976883
"GYG2",312.079526309347,-0.366136108359398,0.204133144569869,8.91617004123077,0.34941708438144,0.638288413883319
"GYG2P2",3.2623053010407,1.87960877549933,1.1080594382024,11.8810792954708,0.156589225112654,NA
"GYPA",0.0270802964188347,-0.038230898571999,7.26083161669132,0.0680823166401474,0.999999945551529,NA
"GYPC",77.4911685123193,-0.0382126190686364,5.99240400290216,-0.000563887702071497,1,1
"GYPE",0.434814339756147,-2.71089855437108,7.18591359560994,0.22631511957924,0.999993758589944,NA
"GYS1",1367.64654823748,-0.243415482087427,0.0943554346196256,12.1185974697169,0.14599028266993,0.346445413944143
"GZF1",520.870734395955,-0.111074964060639,0.11826589650721,6.13234476342262,0.632410075247523,0.90367777898629
"GZMB",0.0965588839776604,-0.0382111634498209,7.26083161669126,0.0828266765738164,0.999999881430987,NA
"GZMM",1.54892327352883,1.89260155776992,1.50189774432967,6.84618303898722,0.553315819395183,NA
"H1-0",3998.78290671625,-0.111532830140959,0.154203305450501,11.9473096075551,0.15357032753364,0.360225290861663
"H1-1",0.17108243805197,-0.999817728076394,7.26083161656065,0.310831128509307,0.999978526095762,NA
"H1-10",5297.91566039515,-0.405957813981537,0.124161667393954,27.8474062063772,0.000504150040712812,0.00284279622601228
"H1-2",1039.03670300612,-1.25581554959088,0.165795109646554,67.9954392853501,1.23034974599063e-11,2.71516597844311e-10
"H1-3",3.79678899676495,1.08607391374129,0.965364971361044,8.98256484273597,0.343768903551591,NA
"H1-4",15.9414990747451,-0.37220648590439,0.534110538689053,10.2208460602802,0.249866358619105,0.509934628067971
"H1-5",4.41315033951784,-2.24548413928811,1.19057901862175,7.50481272610367,0.483270108639856,0.778825759906278
"H1-6",3.35703300503748,-0.112069625908041,1.05644761987287,2.47070670112871,0.963082937567307,NA
"H1-7",0.0399689403506089,-0.0382077745830076,7.26083161669126,0.161187511643172,0.999998351720012,NA
"H19",74.7250379722057,-0.626611239909781,0.335817683847293,8.52058053600754,0.384336428126862,0.676278655216902
"H2AB1",0.108196966993878,-0.0382016615543278,7.26083161669076,0.0746060060440001,0.99999992169101,NA
"H2AB2",1.58873422671312,0.797619877813837,1.30324398543004,3.74649831629822,0.879240434090086,NA
"H2AB3",1.46773570881374,0.795164992004532,1.44174224382067,2.48828126151047,0.962275168487564,NA
"H2AC10P",0.903406852404222,-1.41759400154245,2.44560844047287,6.71843504366872,0.567293580442223,NA
"H2AC11",31.7410204828894,-1.21056985590633,0.352993012773698,29.219470940998,0.000290166863195845,0.00173292055073993
"H2AC12",1.05037767912157,-3.1819891434034,1.87874910702765,7.10494778746613,0.52535315472912,NA
"H2AC13",40.9070150215652,-1.18154798763039,0.336805385565669,21.2402771645053,0.00653581402769155,0.0274403744750325
"H2AC14",1.10937365183129,0.853010189249565,2.40843855913899,11.0053368785297,0.201396987136109,NA
"H2AC15",11.1214001695177,0.141030602608261,0.481886042448202,3.26669608964914,0.916523511493539,1
"H2AC16",2.95832536094757,-0.869243495786424,1.1651392841774,1.60911730630875,0.9907442536014,NA
"H2AC17",15.9852076980729,-1.2165671166495,0.372641106473348,16.3935437556733,0.0370814227875427,0.117393635178544
"H2AC18",1255.94126005937,-0.931356793988665,0.423938892285366,12.1409839649,0.145023509469888,0.344874307001407
"H2AC19",232.228991113248,-1.20011904084576,2.39933611269618,0.971137778575951,0.998424233328957,1
"H2AC20",11.7285660670249,-1.95532555183101,0.519013550303029,24.2939724802779,0.00204553593372037,0.00993304225246684
"H2AC21",1.41818116411967,-2.50076312670542,1.71603459480556,7.32845770975338,0.501644370610691,NA
"H2AC25",181.081868811733,0.0446246451301436,0.187153421574131,6.04568624845319,0.642114221734028,0.911348964831213
"H2AC4",0.652864120963112,-1.90585741453605,2.59389648935074,6.09087609187823,0.637053025609629,NA
"H2AC6",1507.96967747474,-0.323074555723023,0.170306985980062,10.5623949485291,0.227747875728024,0.478285631664751
