"gene" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"PAQR5" 179.741952277075 0.987918379621566 0.180426745631795 5.47545418592019 4.36390858902377e-08 7.4122970979382e-05
"CSF1" 512.681894023954 0.952398879633947 0.174118237640289 5.46983987743723 4.50442342410471e-08 7.48094642275311e-05
"SLC7A1" 3472.93319214698 0.637678170372281 0.116880197260918 5.45582729424008 4.8745354310768e-08 7.91963652123818e-05
"NQO1" 7795.32014517527 0.692742055779838 0.127991916453561 5.41238911780172 6.21893645237525e-08 9.8889028660578e-05
"KLF4" 988.691713533281 0.846435974355179 0.156624025559157 5.40425373012443 6.5078768345966e-08 0.000101327642314669
"PCK2" 1529.1197679293 1.81479437092194 0.338538510756734 5.36067334515453 8.29123234078078e-08 0.000126459906167468
"MGST1" 4064.78204409787 0.299873964791426 0.0561132994686827 5.34408006000055 9.08773978538264e-08 0.000135836264120071
"FLYWCH1" 746.806577688441 0.461150441734718 0.0864401108459509 5.33491266058828 9.55905573728131e-08 0.000140079527368913
"MTHFD2" 5583.34426269391 0.777249847121897 0.147819882316525 5.25808730829308 1.45561413037739e-07 0.000209205341630547
"GTPBP2" 1119.94310147186 1.12331678424495 0.217091311145645 5.17439771456963 2.28647324613405e-07 0.000322418612307688
"SQSTM1" 26051.8983893897 0.733947510940708 0.142380341308118 5.15483741784557 2.53851079227524e-07 0.000351329893650893
"SESN2" 1101.5888589577 1.32923533514988 0.258642981016068 5.13926699239252 2.75812269337519e-07 0.000374783741112888
"LMO4" 2295.46536917948 0.556418943235261 0.108637238117073 5.12180678448062 3.02621892941496e-07 0.000396785084050449
"TOX2" 155.442185801616 1.18381178033174 0.231021948669273 5.1242394376409 2.98741156154376e-07 0.000396785084050449
"SLC1A4" 420.023293603819 1.16323749679975 0.22881739685555 5.08369342884402 3.70165237169626e-07 0.000476977054570848
"PHGDH" 10349.974840928 0.582917277016393 0.115210149571509 5.05960003684041 4.20136814076502e-07 0.00053219228706477
"CDKN2C" 257.611324633509 -0.860462279046379 0.171074495332055 -5.02975196493331 4.91114733398174e-07 0.000611732511920765
"ASNS" 4956.24019603352 1.47674897700025 0.294505318155198 5.01433721554064 5.32165842893887e-07 0.000651999121877336
"SFPQ" 8703.30043639548 -0.421274341862094 0.0841808760158497 -5.00439484358391 5.60377917118758e-07 0.000675490387319153
"HCK" 190.515450849488 0.941488349194775 0.189728386458588 4.96229566259594 6.96648408853001e-07 0.000826424055302189
