"gene" "h24_45vD_log2FoldChange" "h24_45vD_padj" "h24_45v30_log2FoldChange" "h24_45v30_padj" "h24_30vD_log2FoldChange" "h24_30vD_padj" "h8_45vD_log2FoldChange" "h8_45vD_padj" "h8_45v30_log2FoldChange" "h8_45v30_padj" "h8_30vD_log2FoldChange" "h8_30vD_padj"
"ZNF618" -1.15254518183567 6.76328276132473e-19 -0.820332188493687 3.08507958230243e-08 -0.332212993341982 0.614865568814076 -0.370557330902963 0.304919060490786 -0.340861059959532 2.41138754535322 -0.0296962709434306 5.99931127345856
"CDKN2C" -1.73510853017463 7.92891688058087e-19 -0.874646251128254 0.0011137073095883 -0.860462279046379 0.000611732511920765 -0.879352768511998 0.000697902866370926 -0.388405973308054 NA -0.490946795203945 4.06021340124366
"GCLC" 1.81424022095577 9.37734437652985e-19 0.685060861956023 0.033987450268596 1.12917935899975 5.53415130622607e-06 0.671924785223084 0.0964083715717912 0.416858162386185 4.71535896035042 0.255066622836899 5.99931127345856
"ELOVL6" -0.802544372930705 1.68432808373341e-18 -0.578280116195015 3.08652892493717e-08 -0.22426425673569 0.767268860418779 -0.313599669383589 0.0508050558267403 -0.209774161404892 3.56525875870978 -0.103825507978697 5.99931127345856
"LMNB1" -1.25582258796339 2.3726362621073e-18 -0.914485281910575 1.83437039590775e-08 -0.341337306052817 0.927227316968366 -0.446764401781406 0.140400986508296 -0.283984081291487 4.82523178638987 -0.162780320489919 5.99931127345856
"CAPRIN1" -0.487691219332293 4.10156985372318e-18 -0.359833217790843 1.56855454022034e-08 -0.12785800154145 1.09830962704948 -0.227732724541295 0.00561183190341656 -0.150846462580702 2.14125935584184 -0.0768862619605927 5.99931127345856
"HMMR" -1.28246696963187 5.39726232573611e-18 -0.824990622237431 2.52798538603103e-06 -0.457476347394442 0.175016558089232 -0.366691274900456 0.616505093173865 -0.14851109101108 5.99937842076246 -0.218180183889376 5.99931127345856
"BEX2" 1.85444463088561 6.39676561442461e-18 1.19878543243326 1.56704221223511e-06 0.655659198452347 0.24638885294329 0.72351714057817 0.1018613275742 0.532391869438097 3.06374889319363 0.191125271140073 5.99931127345856
"AURKA" -1.27523823867797 8.39774869271605e-18 -0.791452270746712 7.96693535226433e-06 -0.483785967931257 0.115116023238419 -0.376097084403005 0.557645159036657 -0.193496378668716 5.99937842076246 -0.182600705734289 5.99931127345856
"RBBP8" 0.631584740822298 9.90245068926019e-18 0.364972882282246 5.64018504532603e-05 0.266611858540052 0.0465420060578307 0.321215177229199 0.00233709561332816 0.194668377715476 2.41138754535322 0.126546799513722 5.99931127345856
"PRC1" -1.03315055589547 1.4328230256088e-17 -0.650364143048595 7.22680885878007e-06 -0.382786412846875 0.146160591188781 -0.248748942476053 1.29905447295994 -0.170494040500256 5.99937842076246 -0.0782549019757971 5.99931127345856
"CHAC1" 2.706702028989 2.18051316544214e-17 0.879524569655609 0.170667980639159 1.82717745933339 1.43187916781806e-06 2.99979881034325 1.01441153040093e-19 1.39728882676715 0.0226581196025207 1.6025099835761 0.00147784676961191
"TMEM19" -0.818051483141344 2.41452891965626e-17 -0.539292185367198 2.89060931579831e-06 -0.278759297774146 0.274381590116188 -0.245393269690244 0.563008077477301 -0.230347894969251 3.06374889319363 -0.0150453747209928 5.99931127345856
"WARS" 1.47094772210149 2.75299066570041e-17 0.736685631243684 0.00128514837471432 0.734262090857804 0.00359389359009663 0.637730860123164 0.0242452837631521 0.365833633720867 4.35817145724209 0.271897226402297 5.99931127345856
"TOX2" 2.09043841395967 2.88662015175441e-17 0.906626633627928 0.00672853983331457 1.18381178033174 0.000396785084050449 1.25991906840451 0.000156585718490002 0.73956259434387 NA 0.520356474060638 5.99931127345856
"KPNA2" -1.14769855866458 4.47106927708206e-17 -0.801514556740865 2.80191792090887e-07 -0.346184001923719 0.681641562128509 -0.475167636322781 0.0436603968792402 -0.315262734550713 3.4563716540858 -0.159904901772068 5.99931127345856
"ZNF641" 0.941267493529056 4.48564478918046e-17 0.633036337316167 9.32374282485584e-07 0.308231156212889 0.571669624697935 0.381865834965548 0.0771629180904539 0.320170665929867 NA 0.0616951690356816 5.99931127345856
"PTPDC1" 1.32144788736446 4.72511194200961e-17 0.959651463104713 6.29648446583981e-08 0.361796424259743 1.16803420120913 0.353576245969012 1.19343165560548 0.049105991988225 NA 0.304470253980787 5.99931127345856
"DTD1" 0.700542555264445 5.40595669715167e-17 0.319642551750432 0.00574279699927768 0.380900003514012 0.000963656271219095 0.284275735912949 0.0754257076398144 0.163967427940405 5.15625379841527 0.120308307972543 5.99931127345856
"SLC1A5" 0.909838806148565 8.47701114031975e-17 0.213023753138449 0.980272288735489 0.696815053010116 2.70290527111465e-08 0.880578171372937 1.18641490617088e-14 0.444173613301981 0.054661231468513 0.436404558070956 0.0762779758081181
"ZNF213" 0.916594421940945 9.26540347309029e-17 0.61764635246457 1.33640211789538e-06 0.298948069476375 0.555327776187925 0.221714019428696 1.59315250593015 0.164614697973239 5.99937842076246 0.0570993214554567 5.99931127345856
"DHX15" -0.630786009822164 1.43623420333726e-16 -0.408563632663145 6.81974947784186e-06 -0.222222377159019 0.288974095135809 -0.282982487876613 0.0187681708787744 -0.139150003078134 5.81602449374725 -0.14383248479848 5.99931127345856
