"gene" "h24_45vD_log2FoldChange" "h24_45vD_padj" "h24_45v30_log2FoldChange" "h24_45v30_padj" "h24_30vD_log2FoldChange" "h24_30vD_padj" "h8_45vD_log2FoldChange" "h8_45vD_padj" "h8_45v30_log2FoldChange" "h8_45v30_padj" "h8_30vD_log2FoldChange" "h8_30vD_padj"
"TUBB3" -0.84247965253818 4.67712324533617e-08 -0.645006023064949 0.000642552270200852 NA NA NA NA NA NA NA NA
"EIF2S2" 0.462202663044328 4.7253033994115e-08 NA NA NA NA 0.494764778940304 3.70375910875796e-08 NA NA NA NA
"PAQR5" 1.13338136062377 4.77526143098192e-08 NA NA 0.987918379621566 7.4122970979382e-05 NA NA NA NA NA NA
"PPP2R5D" -0.516528570990222 5.31086553272496e-08 NA NA NA NA NA NA NA NA NA NA
"PHTF2" -0.73919876169137 5.33113508319285e-08 NA NA NA NA NA NA NA NA NA NA
"HSPA1A" -1.20149283151009 5.63097331833382e-08 -0.877048856691224 0.00178890020154891 NA NA NA NA NA NA NA NA
"ZNF598" 0.82237065094887 5.7159277818079e-08 0.527910990713195 0.00960299075465865 NA NA NA NA NA NA NA NA
"ATP5J2" -0.497444382861642 5.8363679457689e-08 NA NA NA NA NA NA NA NA NA NA
"ILF2" -0.412748815158538 5.90827136319766e-08 -0.339513274707701 0.000162179883476678 NA NA NA NA NA NA NA NA
"ZFP64" 0.552165967558834 6.107620353784e-08 NA NA NA NA NA NA NA NA NA NA
"ST6GAL2" -1.41277368670471 6.19592708656467e-08 -0.913097640119173 0.00973941682711429 NA NA NA NA NA NA NA NA
"VOPP1" -0.355460354732058 6.23701721001549e-08 -0.315959342938402 2.77836621990398e-05 NA NA NA NA NA NA NA NA
"SKA2" -0.664795106387164 6.38412176092352e-08 -0.472772151950902 0.00248388918374339 NA NA NA NA NA NA NA NA
"C1GALT1C1" -0.766363379150318 6.38896963581749e-08 NA NA NA NA NA NA NA NA NA NA
"PSMA4" -0.442626654203822 6.45235324863819e-08 -0.314174164624929 0.00262428306076857 NA NA NA NA NA NA NA NA
"HKDC1" 1.80806335961399 7.49926539072128e-08 NA NA NA NA 1.65897161115168 3.35446145001137e-05 NA NA NA NA
"DHCR7" -0.751310473072512 7.52709836093621e-08 -0.57562301235157 0.000745482490532182 NA NA NA NA NA NA NA NA
"NAMPT" 0.786547328875589 7.57889931877367e-08 NA NA NA NA NA NA NA NA NA NA
"STX16" 0.632087086062436 8.11760229338137e-08 NA NA NA NA NA NA NA NA NA NA
"ARPC5" -0.472712734909452 8.14303850981678e-08 NA NA NA NA NA NA NA NA NA NA
"MGST2" -0.629959091471061 8.43918426014542e-08 NA NA NA NA NA NA NA NA NA NA
"KIAA1244" 1.46931723806301 8.50793385767496e-08 0.958037207311882 0.00800968612564008 NA NA NA NA NA NA NA NA
"LPCAT2" -0.658718802588153 8.6128154910972e-08 -0.437276379220608 0.00936295908968651 NA NA NA NA NA NA NA NA
"LBR" -0.711787979967049 8.76674069635291e-08 NA NA NA NA NA NA NA NA NA NA
"RHBDD1" 0.735394223320901 8.89140362577309e-08 NA NA NA NA 0.604661324165212 0.000459608103641344 NA NA NA NA
"HKR1" 0.595076980819792 9.01331452984661e-08 NA NA NA NA NA NA NA NA NA NA
"SUB1" -0.481903097634485 9.98639438218315e-08 NA NA NA NA NA NA NA NA NA NA
"IDI1" -1.36367005557273 1.0102971183743e-07 -0.964793856046141 0.00315488188995556 NA NA NA NA NA NA NA NA
"ANKS1A" -0.422385432796456 1.01524367051173e-07 NA NA NA NA NA NA NA NA NA NA
"MARK3" 0.410565203765515 1.04326600487517e-07 0.296517620074274 0.00241404948889699 NA NA NA NA NA NA NA NA
"EIF6" 0.410711292946848 1.06014920517052e-07 NA NA NA NA NA NA NA NA NA NA
"SRSF1" -0.50255632909974 1.07844182549543e-07 NA NA NA NA NA NA NA NA NA NA
"MAFG" 0.853998022421187 1.09589598637918e-07 NA NA NA NA NA NA NA NA NA NA
"SEC24D" -0.871052944692683 1.09803903171214e-07 NA NA NA NA NA NA NA NA NA NA
"HNRNPA1" -0.541981320099934 1.13013229689425e-07 -0.42246384237258 0.000642552270200852 NA NA NA NA NA NA NA NA
"HES6" 1.44536306127955 1.17620390120184e-07 NA NA NA NA NA NA NA NA NA NA
"CCPG1" 1.32984027387119 1.20112557155102e-07 NA NA NA NA NA NA NA NA NA NA
"CDCA3" -1.1335282573031 1.2069152287683e-07 -0.758799987809767 0.00778427090089351 NA NA NA NA NA NA NA NA
"ODZ3" -0.604727782388053 1.25869534529239e-07 -0.433163245058845 0.00277688118621915 NA NA NA NA NA NA NA NA
"BSPRY" 0.754115970227026 1.33838834639743e-07 NA NA NA NA NA NA NA NA NA NA
"TMEM189-UBE2V1" -18.9260638752355 1.33838834639743e-07 NA NA NA NA NA NA NA NA NA NA
"SEPT7" -0.477494275662328 1.36273778011112e-07 NA NA NA NA NA NA NA NA NA NA
"ELK4" 0.64523747138681 1.36448224823571e-07 NA NA NA NA NA NA NA NA NA NA
"KCNK2" -1.40641551389767 1.37006226317689e-07 NA NA NA NA NA NA NA NA NA NA
"MICALL1" 0.868561402437652 1.4080700306569e-07 NA NA NA NA NA NA NA NA NA NA
"ARHGEF2" 2.14501359972198 1.41609883678135e-07 NA NA NA NA 1.51674750448257 0.00755212062437071 NA NA NA NA
"RNGTT" -0.519068181934776 1.41609883678135e-07 NA NA NA NA NA NA NA NA NA NA
"PSMA2" -0.482344607153411 1.41758075145934e-07 -0.381993732799622 0.000610849087452588 NA NA NA NA NA NA NA NA
"FGF2" 1.42353300256822 1.44211805228233e-07 NA NA NA NA NA NA NA NA NA NA
"CCNB2" -0.806321930286197 1.44465256495973e-07 -0.532958196975512 0.00971172088437428 NA NA NA NA NA NA NA NA
"FBXO42" 0.625090919966361 1.47522519149811e-07 0.460097215599754 0.00213532313433738 NA NA NA NA NA NA NA NA
"HAX1" 0.510020426613403 1.53644528145896e-07 NA NA NA NA NA NA NA NA NA NA
"SEC24C" -0.406422978700306 1.54130299210488e-07 NA NA NA NA NA NA NA NA NA NA
"ANKRD11" 0.620102341802496 1.56655073710961e-07 NA NA NA NA 0.595347462539455 7.5932951824171e-06 NA NA NA NA
"BRD4" 0.521753260286699 1.56858567359539e-07 NA NA NA NA NA NA NA NA NA NA
"ZWINT" -0.641694238032523 1.59445902481302e-07 -0.442007097112373 0.00574279699927768 NA NA NA NA NA NA NA NA
"EIF5" 0.718567019007915 1.59445902481302e-07 NA NA NA NA NA NA NA NA NA NA
"MORC4" 0.993627122027649 1.62399775187555e-07 NA NA NA NA NA NA NA NA NA NA
"SLIT2" -0.643584267909701 1.70174392876722e-07 NA NA NA NA NA NA NA NA NA NA
"PAPSS1" -0.517818496610709 1.73262557644421e-07 NA NA NA NA NA NA NA NA NA NA
"ZNF865" 0.653386023590605 1.76190946402721e-07 NA NA NA NA NA NA NA NA NA NA
"TNIP2" 0.549518477217857 1.793829828035e-07 0.39598742737921 0.00301816053376254 NA NA NA NA NA NA NA NA
"SEPHS2" 0.948112210075787 1.793829828035e-07 NA NA NA NA NA NA NA NA NA NA
"UNC5B" 3.86686128474943 1.81707973380424e-07 NA NA NA NA NA NA NA NA NA NA
"DOLK" -0.449055184770524 1.84421121910039e-07 NA NA NA NA -0.363326195805904 0.000605546758018769 NA NA NA NA
"BRD8" -0.566416404968014 1.87239319142489e-07 NA NA NA NA NA NA NA NA NA NA
"LPCAT1" -0.648927109471337 1.92496658437526e-07 -0.446377939486492 0.00626535948030793 NA NA NA NA NA NA NA NA
"RETSAT" 0.526490934137873 1.92603833305701e-07 NA NA NA NA NA NA NA NA NA NA
"SLC9A1" 0.733284776545886 1.92603833305701e-07 NA NA NA NA NA NA NA NA NA NA
"MAN2A2" 0.493511233151358 1.98722853318165e-07 0.395367418518321 0.000641105380768206 NA NA NA NA NA NA NA NA
"DNAJC10" 0.476271867345258 2.04111341898308e-07 0.33317121082929 0.00476959729404395 NA NA NA NA NA NA NA NA
"RAB1B" -0.395884409844658 2.04111341898308e-07 NA NA NA NA NA NA NA NA NA NA
"MUS81" 0.558319879024797 2.11003334414842e-07 NA NA NA NA NA NA NA NA NA NA
"DHCR24" -1.1442798608613 2.14655531863853e-07 -0.824415569321683 0.00311153878277864 NA NA NA NA NA NA NA NA
"PHGDH" 0.699301599842007 2.23570348661277e-07 NA NA 0.582917277016393 0.00053219228706477 0.619270415022099 8.95132332759609e-05 NA NA NA NA
"TFAP2A" -0.777082550131456 2.25234514669352e-07 NA NA NA NA NA NA NA NA NA NA
"KIF13A" -0.446572017397136 2.32221421072271e-07 -0.409935416864627 3.0286161629282e-05 NA NA NA NA NA NA NA NA
"MOCOS" 2.93592142453583 2.35612623422019e-07 1.97695979768505 0.0068810339984983 NA NA NA NA NA NA NA NA
"MAD2L1" -0.655335862066176 2.38282170482651e-07 NA NA NA NA NA NA NA NA NA NA
"ANAPC2" -0.430991356471262 2.4174474407347e-07 NA NA NA NA NA NA NA NA NA NA
"SKP2" -0.6646919918262 2.41887701779151e-07 NA NA NA NA -0.539107169137051 0.000780108501762159 NA NA NA NA
"SRSF7" -0.763798819916373 2.478568484406e-07 -0.574793331943175 0.00182485289833126 NA NA NA NA NA NA NA NA
"PLOD1" -0.405817744133405 2.54646360998553e-07 -0.312088767937199 0.00135792806398817 NA NA NA NA NA NA NA NA
"PARP6" 0.51189484120235 2.59815540441543e-07 NA NA NA NA NA NA NA NA NA NA
"SUFU" -0.614280484254623 2.6036399566714e-07 NA NA NA NA NA NA NA NA NA NA
"TNIP1" 0.549123415834265 2.60418711942329e-07 NA NA NA NA NA NA NA NA NA NA
"DCDC2" -0.609831674454377 2.6164025007503e-07 -0.429604627212309 0.00565191205976554 NA NA NA NA NA NA NA NA
"HCK" 1.13528969374498 2.67316334077226e-07 NA NA 0.941488349194775 0.000826424055302189 NA NA NA NA NA NA
"PPIE" 0.376003162007976 2.72211942788109e-07 NA NA NA NA NA NA NA NA NA NA
"PANX2" 1.50190585197966 2.84534002754719e-07 NA NA NA NA NA NA NA NA NA NA
"ARG2" 1.14780562205171 2.89236693582109e-07 NA NA NA NA NA NA NA NA NA NA
"POLR3C" 0.574671901515405 2.90998419380292e-07 0.445850796835661 0.00127474889338223 NA NA NA NA NA NA NA NA
"NRGN" -1.11539665209499 2.93248213409115e-07 NA NA NA NA NA NA NA NA NA NA
"DYNLL1" -0.759746160610199 2.95114700051394e-07 NA NA NA NA NA NA NA NA NA NA
"PABPC1" 0.402287019263702 2.97139130553281e-07 NA NA NA NA NA NA NA NA NA NA
"RALGAPB" 0.392869854680409 2.98925322963655e-07 NA NA NA NA NA NA NA NA NA NA
"TUBB" -0.640025243186386 2.99103501885202e-07 -0.588782433912307 3.0286161629282e-05 NA NA NA NA NA NA NA NA
"AP1G1" -0.465354987106145 3.03659196996555e-07 NA NA NA NA NA NA NA NA NA NA
"MAP1B" 2.49602928690919 3.15558051669322e-07 NA NA NA NA NA NA NA NA NA NA
"HNRNPH2" -0.717793786929204 3.15962575550068e-07 -0.565578740663074 0.000970235459631809 NA NA NA NA NA NA NA NA
"PKD1" 0.725053558365393 3.17240640318045e-07 NA NA NA NA NA NA NA NA NA NA
"NFKBIL1" 0.638896071938689 3.19762277892188e-07 NA NA NA NA 0.598462556111746 5.95416601588045e-05 NA NA NA NA
"MFSD1" -0.469719950223229 3.19762277892188e-07 NA NA NA NA NA NA NA NA NA NA
"TRIM8" 0.622212998416463 3.19762277892188e-07 NA NA NA NA NA NA NA NA NA NA
"CLTC" -0.410096786178911 3.25219126339728e-07 NA NA NA NA NA NA NA NA NA NA
"CUL2" -0.403395663779525 3.30431973896152e-07 NA NA NA NA NA NA NA NA NA NA
"FAM98B" -0.58489629166298 3.32687254770828e-07 NA NA NA NA NA NA NA NA NA NA
"CIZ1" 0.413624861288971 3.39375972202887e-07 NA NA NA NA NA NA NA NA NA NA
"PRRT3" -0.616383632040817 3.46966768923682e-07 -0.497604764638135 0.000745482490532182 NA NA NA NA NA NA NA NA
"PTPN12" 0.540852404197185 3.62899582257408e-07 NA NA NA NA NA NA NA NA NA NA
"ADO" 0.436703035414345 3.71276930252331e-07 NA NA NA NA NA NA NA NA NA NA
"SEC63" 0.33424405006733 3.73016338205895e-07 NA NA NA NA NA NA NA NA NA NA
"NDUFB3" -0.697781728921996 3.75837942084797e-07 -0.519509549034474 0.00285714499830083 NA NA NA NA NA NA NA NA
"DDX24" -0.467240674789473 3.94768595872067e-07 -0.342000547858847 0.00354045534454708 NA NA -0.361455397773487 0.00258591838390128 NA NA NA NA
"GPR56" 0.640981351516917 4.04470643940571e-07 NA NA NA NA NA NA NA NA NA NA
"CHST2" -1.13340568344671 4.31643953858578e-07 NA NA NA NA NA NA NA NA NA NA
"KIF14" -1.0076049421991 4.36792090138391e-07 NA NA NA NA NA NA NA NA NA NA
"RAB10" 0.294487748374538 4.40700788678213e-07 NA NA NA NA NA NA NA NA NA NA
"VAV3" -1.07750210028527 4.42446441861915e-07 NA NA NA NA NA NA NA NA NA NA
"CSDA" 0.638121672529923 4.65935123279736e-07 NA NA NA NA NA NA NA NA NA NA
"RWDD2B" 0.523442106067036 4.67956586310948e-07 NA NA NA NA NA NA NA NA NA NA
"FAM122B" -0.382791345633662 4.83088559174679e-07 NA NA NA NA NA NA NA NA NA NA
"MESDC2" -0.501653983955278 4.88972071695136e-07 NA NA NA NA NA NA NA NA NA NA
"RBM20" -1.48775927191741 4.88972071695136e-07 NA NA NA NA NA NA NA NA NA NA
"TXNL4B" 0.531777375950686 4.88972071695136e-07 NA NA NA NA NA NA NA NA NA NA
"PPHLN1" -0.330413206629234 4.91364806583119e-07 NA NA NA NA -0.276744865141794 0.000680460588747171 NA NA NA NA
"NARF" -0.714597529230532 4.91520067759984e-07 NA NA NA NA NA NA NA NA NA NA
"MXI1" 0.816649466122399 4.94801335984554e-07 NA NA NA NA NA NA NA NA NA NA
"PHC2" 0.404955957826661 5.05786904203665e-07 0.324044648755686 0.000939197121818954 NA NA NA NA NA NA NA NA
"KIAA0368" 0.386792639000098 5.11936718386979e-07 NA NA NA NA NA NA NA NA NA NA
"SLC43A1" 2.91598803170403 5.13638611100036e-07 NA NA NA NA NA NA NA NA NA NA
"MICAL2" 0.79869217344545 5.49261894303345e-07 NA NA NA NA NA NA NA NA NA NA
"ITPR3" 0.680600342506055 5.60297830676064e-07 NA NA NA NA NA NA NA NA NA NA
"NUF2" -0.774115400422675 5.64209976000337e-07 NA NA NA NA NA NA NA NA NA NA
"EIF4EBP2" -0.46245874522376 5.74367367589593e-07 NA NA NA NA NA NA NA NA NA NA
"CGN" -0.66975584615451 5.88421761972165e-07 NA NA NA NA NA NA NA NA NA NA
"KIT" -1.38488857333855 5.88421761972165e-07 NA NA NA NA NA NA NA NA NA NA
"RNF19B" 0.666981130452932 5.93968452202854e-07 0.634722812862609 2.54909998233704e-05 NA NA NA NA NA NA NA NA
"ANP32A" -0.456833201591069 6.13321082168743e-07 NA NA NA NA NA NA NA NA NA NA
"EMP2" -0.657980396873598 6.15703749048855e-07 -0.546497141863523 0.000593859303565309 NA NA NA NA NA NA NA NA
"FTL" 0.675968917938506 6.3539489954758e-07 NA NA NA NA NA NA NA NA NA NA
"C16orf48" 0.839674769240999 6.78620271537011e-07 NA NA NA NA NA NA NA NA NA NA
"CACNG4" -0.687705767764741 6.95821081873023e-07 -0.518321529879154 0.00328785317432507 NA NA NA NA NA NA NA NA
"ZXDB" 0.680882786786042 6.95821081873023e-07 NA NA NA NA NA NA NA NA NA NA
"ANAPC13" 0.601167429702201 7.05967413668402e-07 NA NA NA NA NA NA NA NA NA NA
"TIMM44" 0.628641567078904 7.07223228145925e-07 NA NA NA NA 0.561656390968385 0.000220066149513609 NA NA NA NA
"ADD1" -0.347196728444609 7.15434932917919e-07 NA NA NA NA NA NA NA NA NA NA
"SERPINB8" 1.17220381977548 7.18822249414441e-07 NA NA NA NA NA NA NA NA NA NA
"PXMP4" -0.727503930442055 7.22171035820724e-07 NA NA NA NA NA NA NA NA NA NA
"PPP2R1A" -0.375455550697165 7.22450908703862e-07 NA NA NA NA NA NA NA NA NA NA
"DMKN" 0.640120374564047 7.36454508519582e-07 NA NA NA NA NA NA NA NA NA NA
"EML2" 0.876669959054103 7.41533518885482e-07 NA NA NA NA NA NA NA NA NA NA
"C22orf23" 0.855676458939223 7.4968611695983e-07 0.699138163353102 0.000851722972456783 NA NA NA NA NA NA NA NA
"PYROXD1" 0.563629163014686 7.58007542720094e-07 NA NA NA NA NA NA NA NA NA NA
"AMMECR1L" 0.690853257483715 7.65170422741944e-07 NA NA NA NA NA NA NA NA NA NA
"CDC42EP3" 1.0775051135634 7.65170422741944e-07 NA NA NA NA NA NA NA NA NA NA
"NFKBIB" 0.551098968739744 7.67432754024813e-07 NA NA NA NA NA NA NA NA NA NA
"ERN1" 1.75963303392424 7.71102510713684e-07 NA NA NA NA NA NA NA NA NA NA
"HPSE" -0.560243914826639 7.73076288551423e-07 NA NA NA NA NA NA NA NA NA NA
"RNF14" 0.460884593215369 7.79746245158292e-07 NA NA NA NA NA NA NA NA NA NA
"KBTBD4" -0.699970337249584 7.82040316777869e-07 NA NA NA NA -0.523616546408513 0.00642553421941609 NA NA NA NA
"OBSCN" 0.710308632730267 7.82040316777869e-07 NA NA NA NA NA NA NA NA NA NA
"CDK1" -0.602358656949904 7.94367478284598e-07 -0.445519496561307 0.00406668947864753 NA NA NA NA NA NA NA NA
"NARS" 0.415784067711329 7.96650459001001e-07 NA NA 0.319157443114463 0.00650664356886406 0.317215323868064 0.00549851073390649 NA NA NA NA
"MPST" 0.672711241063255 8.25058425829903e-07 NA NA NA NA NA NA NA NA NA NA
"GDAP1L1" 4.16676433580308 8.32507457168507e-07 NA NA NA NA NA NA NA NA NA NA
"GAS2L3" -1.01133027947328 8.36127645383402e-07 NA NA NA NA NA NA NA NA NA NA
"OAZ2" -0.476043048044172 8.68723071283449e-07 NA NA NA NA NA NA NA NA NA NA
"RAB3IL1" 1.6490110941058 8.72309867254597e-07 NA NA NA NA NA NA NA NA NA NA
"RPA1" -0.397851365088368 8.83352435438324e-07 -0.332794714286532 0.000641105380768206 NA NA NA NA NA NA NA NA
"DNAJC1" 0.677773593349726 8.89424025597648e-07 0.604078979973626 0.000190501039825658 NA NA NA NA NA NA NA NA
"TUBA1A" -0.781654716542534 8.99170993375727e-07 NA NA NA NA NA NA NA NA NA NA
"APLN" -2.91227194956461 9.00775554438931e-07 NA NA NA NA -2.13713599964911 0.000367410485123971 NA NA NA NA
"TSEN15" 0.548487265497303 9.3861052969565e-07 NA NA NA NA NA NA NA NA NA NA
"GJB6" 1.54775486726601 9.48952183547781e-07 NA NA NA NA NA NA NA NA NA NA
"VPS18" -0.496599117599328 9.56192667822441e-07 NA NA NA NA NA NA NA NA NA NA
"PROM1" 1.93698082296842 9.96867871535573e-07 NA NA NA NA NA NA NA NA NA NA
"STON1" -1.35478895054662 9.96867871535573e-07 NA NA NA NA NA NA NA NA NA NA
"ACTR1A" -0.341437174976097 1.0012428582692e-06 NA NA NA NA NA NA NA NA NA NA
"TOP1MT" 0.528256742061774 1.00247614326145e-06 NA NA NA NA NA NA NA NA NA NA
"SORT1" -0.620898675533306 1.0280367942627e-06 NA NA NA NA NA NA NA NA NA NA
"SLC25A24" -0.379368886812777 1.03337366992845e-06 -0.286277060657845 0.0041486373434785 NA NA NA NA NA NA NA NA
"SNRPB2" -0.379136188706343 1.04874879890264e-06 -0.282611286994058 0.00476959729404395 NA NA NA NA NA NA NA NA
"EHMT2" -0.462601799212525 1.05233844733731e-06 -0.402395344610207 0.000327856560928474 NA NA NA NA NA NA NA NA
"MID2" 1.00044622995845 1.05233844733731e-06 NA NA NA NA NA NA NA NA NA NA
"MZT1" -0.545626648500673 1.07863366031693e-06 -0.399532302628209 0.00624265052980896 NA NA NA NA NA NA NA NA
"FHL2" 0.935764634829023 1.13229999581423e-06 NA NA NA NA 0.760984165206668 0.00194960503868245 NA NA NA NA
"GABRG1" 2.55655191425494 1.13229999581423e-06 NA NA NA NA 2.19757874752878 0.00736164264228232 NA NA NA NA
"CSNK1E" 0.51995963416294 1.15775597567319e-06 NA NA NA NA NA NA NA NA NA NA
"SEMA6A" -1.28182656912474 1.18697860278905e-06 -1.04883205331846 0.00128514837471432 NA NA NA NA NA NA NA NA
"CLIC3" -1.70398763817749 1.19114021184118e-06 NA NA NA NA NA NA NA NA NA NA
"C20orf151" -1.36435069545609 1.1963299536963e-06 NA NA NA NA NA NA NA NA NA NA
"H2AFX" -0.74049663726378 1.21030730744288e-06 NA NA NA NA NA NA NA NA NA NA
"ZDHHC20" -0.512275180866496 1.2287420707527e-06 NA NA NA NA NA NA NA NA NA NA
"SYBU" 1.18475102892714 1.22968669908058e-06 NA NA NA NA NA NA NA NA NA NA
"GGH" -0.474377315217609 1.25705858360156e-06 -0.380066966545437 0.00189576516565366 NA NA NA NA NA NA NA NA
"TRA2A" -0.567045940841164 1.2814915404494e-06 NA NA NA NA NA NA NA NA NA NA
"UVRAG" 0.432491580921748 1.2814915404494e-06 NA NA NA NA NA NA NA NA NA NA
"CTNNB1" -0.318485718614435 1.29418621611783e-06 -0.233894690510533 0.00565191205976554 NA NA NA NA NA NA NA NA
"BBS5" 0.6655339655311 1.3196466116926e-06 NA NA NA NA NA NA NA NA NA NA
"NUSAP1" -0.781135667889152 1.3196466116926e-06 NA NA NA NA NA NA NA NA NA NA
"WSB1" 1.11962627854867 1.32968443307982e-06 NA NA NA NA NA NA NA NA NA NA
"STT3B" -0.289205172108684 1.3771545091426e-06 NA NA NA NA NA NA NA NA NA NA
"TGIF1" 0.940425117403504 1.38056773668559e-06 NA NA NA NA NA NA NA NA NA NA
"MCM4" -0.786316533062579 1.38070926453041e-06 NA NA NA NA NA NA NA NA NA NA
"TMX1" -0.44594107711108 1.38142513442519e-06 NA NA NA NA NA NA NA NA NA NA
"PIF1" -1.319486067195 1.40135845616494e-06 NA NA NA NA NA NA NA NA NA NA
"CTDSPL" -0.466272791351584 1.42294940707282e-06 -0.389064868454919 0.000920204991691227 NA NA NA NA NA NA NA NA
"SRGAP1" 1.29213179849493 1.42428915835446e-06 NA NA NA NA NA NA NA NA NA NA
"PGM2L1" -0.651240915114416 1.42712629861083e-06 NA NA NA NA NA NA NA NA NA NA
"KLC2" 0.586172510191933 1.43376279800151e-06 NA NA NA NA NA NA NA NA NA NA
"GBP4" -1.02792598603079 1.44019749727774e-06 NA NA NA NA NA NA NA NA NA NA
"TSPAN12" -0.98249425544704 1.49980684580987e-06 NA NA NA NA NA NA NA NA NA NA
"ALAD" -0.664130023686479 1.52927386048824e-06 NA NA NA NA NA NA NA NA NA NA
"RFNG" 0.670065489108898 1.54638590548292e-06 NA NA NA NA NA NA NA NA NA NA
"IKZF2" -0.954997284919079 1.55518196534146e-06 -0.687202593315118 0.00928552570532142 NA NA NA NA NA NA NA NA
"CENPE" -1.15051072658434 1.5810321003608e-06 NA NA NA NA NA NA NA NA NA NA
"PLOD3" 0.419345803732817 1.60617421032448e-06 NA NA NA NA NA NA NA NA NA NA
"FAM120B" -0.542276055183875 1.61184885018367e-06 NA NA NA NA NA NA NA NA NA NA
"CPD" 0.811704098883767 1.61216045489211e-06 NA NA NA NA NA NA NA NA NA NA
"HYOU1" 0.620949073903517 1.63955708972792e-06 NA NA NA NA NA NA NA NA NA NA
"TNFAIP8L1" -1.09599368638543 1.67718981901426e-06 -0.869327195600569 0.0024134422501425 NA NA NA NA NA NA NA NA
"FAM59A" 1.06247842624863 1.68373793432862e-06 NA NA NA NA NA NA NA NA NA NA
"PARM1" -1.24606713019802 1.70118332615276e-06 NA NA NA NA NA NA NA NA NA NA
"PTTG1" -0.794683237735247 1.7364940728312e-06 NA NA NA NA NA NA NA NA NA NA
"PUM1" -0.305677293902797 1.7807814385663e-06 NA NA NA NA NA NA NA NA NA NA
"PFDN2" 0.626409560282493 1.78161893179678e-06 NA NA NA NA NA NA NA NA NA NA
"FAM127B" 0.600227520812674 1.79549520862109e-06 NA NA NA NA NA NA NA NA NA NA
"SCARA3" -0.745498420481763 1.79549520862109e-06 NA NA NA NA NA NA NA NA NA NA
"COPS4" -0.414255434570024 1.7975832352983e-06 NA NA NA NA NA NA NA NA NA NA
"MCM6" -0.844704982717037 1.82197776323528e-06 -0.635351065924879 0.00465031906029442 NA NA NA NA NA NA NA NA
"TLX3" 1.30253604996216 1.82298226159131e-06 0.945628436682566 0.00632705849642663 NA NA NA NA NA NA NA NA
"GDAP2" 0.464970186652113 1.84901970916552e-06 NA NA NA NA NA NA NA NA NA NA
"MVK" -1.01285053943463 1.85365108976832e-06 NA NA NA NA NA NA NA NA NA NA
"MAP3K10" 0.583134931327128 1.88995583948653e-06 NA NA NA NA NA NA NA NA NA NA
"RAB8A" -0.453339551088687 1.88995583948653e-06 NA NA NA NA NA NA NA NA NA NA
"UBE2C" -0.770453591521103 1.92769700596556e-06 NA NA NA NA NA NA NA NA NA NA
"LPIN1" -0.590506831613419 1.93602020608786e-06 NA NA NA NA NA NA NA NA NA NA
"RNF185" 0.844638030312973 1.94844443021763e-06 0.603512605712676 0.00971172088437428 NA NA NA NA NA NA NA NA
"SEMA3F" -0.549715423079922 1.95299654409025e-06 -0.470374710773428 0.00064641985531704 NA NA NA NA NA NA NA NA
"FKTN" 0.434924221910327 1.96128463173942e-06 0.358380335328012 0.00130695612281482 NA NA NA NA NA NA NA NA
"CNN3" -0.529074615238088 1.97953345525684e-06 -0.415111168579804 0.00260987316514601 NA NA NA NA NA NA NA NA
"SOX5" -2.03376856307432 1.98200472885997e-06 NA NA NA NA NA NA NA NA NA NA
"STXBP6" -0.924375723149599 2.00387830122247e-06 -0.713160446077112 0.00451347456132164 NA NA NA NA NA NA NA NA
"PLA2G12A" 0.380952164824484 2.00715709154592e-06 0.336341871989982 0.000411852532237851 NA NA NA NA NA NA NA NA
"POLR2L" -0.52279572375257 2.00715709154592e-06 NA NA NA NA NA NA NA NA NA NA
"LCN2" 3.40850155017329 2.01610178321116e-06 NA NA NA NA NA NA NA NA NA NA
"DDX39A" -0.835410294779721 2.08759079498175e-06 -0.653389985114593 0.00283735725981954 NA NA NA NA NA NA NA NA
"ADIPOR2" -0.334172472490693 2.09938975404429e-06 NA NA NA NA NA NA NA NA NA NA
"BMP7" -1.52772310717894 2.09971146595101e-06 NA NA NA NA NA NA NA NA NA NA
"RGS3" 0.929630064504886 2.16073383366601e-06 NA NA NA NA NA NA NA NA NA NA
"FUT1" 1.16904588638968 2.17958089696133e-06 NA NA NA NA NA NA NA NA NA NA
"HEY2" -0.823551850846145 2.21960493954423e-06 NA NA NA NA NA NA NA NA NA NA
"CKAP2L" -0.839576959864134 2.26618260977488e-06 NA NA NA NA NA NA NA NA NA NA
"FXR1" -0.426942837770988 2.30617884421665e-06 NA NA NA NA NA NA NA NA NA NA
"ZNF496" 0.570198707773597 2.33913952569626e-06 NA NA NA NA NA NA NA NA NA NA
"LGALS7B" 2.13294459300769 2.3820691982643e-06 NA NA NA NA NA NA NA NA NA NA
"MAP3K1" -0.668716032336653 2.45455862309828e-06 NA NA NA NA NA NA NA NA NA NA
"PLEKHA7" -0.564710422027838 2.46400572334138e-06 NA NA NA NA NA NA NA NA NA NA
"CYP1A1" 2.49215782852156 2.46933327409704e-06 NA NA NA NA NA NA NA NA NA NA
"STK24" 0.984312421439138 2.46933327409704e-06 NA NA NA NA NA NA NA NA NA NA
"ATP6V0D1" -0.398219579808659 2.50768901119839e-06 NA NA NA NA NA NA NA NA NA NA
"GAS1" -1.39597415612323 2.53613017053481e-06 NA NA NA NA NA NA NA NA NA NA
"SYTL1" 1.45979637598917 2.55725525746607e-06 NA NA NA NA NA NA NA NA NA NA
