"gene" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"GABRG1" 28.4919773813779 2.19757874752878 0.50465305018974 4.3546328446891 1.33290129904551e-05 0.00736164264228232
"ARHGEF2" 1895.28991055933 1.51674750448257 0.348881236116938 4.34746081894236 1.3772266346384e-05 0.00755212062437071
"ETV5" 776.850402905482 0.850388296075048 0.195761515491161 4.34400139343753 1.39910626631091e-05 0.00761768709678642
"KSR1" 205.032614897238 0.521837356354699 0.120736394443535 4.32212141798509 1.54536101153088e-05 0.00835474400388914
"LUZP1" 1738.82266133947 -0.286480351906421 0.0663126815544915 -4.32014427995964 1.5592721910504e-05 0.00837100182566011
"TARDBP" 4746.31068704926 -0.338610546265359 0.078523958069974 -4.31219406902054 1.61642455938375e-05 0.00861756343221462
"PKN1" 2681.54308852318 0.379649434952899 0.0883109383956669 4.29900804871899 1.71564242817278e-05 0.00908343925591892
"HSPA8" 30475.3335447227 -0.676658889676835 0.157778786096192 -4.28865569585699 1.79757771288096e-05 0.009437418081742
"WDR33" 1253.33076086836 -0.322137218754181 0.0751343342078601 -4.28748350738005 1.80708669794982e-05 0.009437418081742
"TTC39B" 237.840311799749 0.884886003692128 0.207138646467146 4.27195030374247 1.9377076580442e-05 0.0100512038451387
"HES6" 184.047879296703 1.03122827766756 0.241544596093152 4.26930800501063 1.96080347945779e-05 0.0101027438334211
"CSTF1" 1015.00131736532 -0.311452443230179 0.0731593143880328 -4.25718100060716 2.07020745656436e-05 0.0105953217626964
"UTP3" 1105.69992952596 -0.339843655219134 0.0799127140623923 -4.25268568595729 2.1122194569809e-05 0.0107387475306241
"BSPRY" 456.073916401157 0.552169021248397 0.130182129832511 4.24151165723594 2.22019355952207e-05 0.0111225836250169
"KDM2B" 797.285724931317 -0.335269967443989 0.079080639980478 -4.23959603168051 2.23922386027154e-05 0.0111225836250169
"SAFB" 2755.99373559819 -0.319032876333525 0.0752145268866947 -4.24163907610727 2.21893322408175e-05 0.0111225836250169
"SOGA1" 3580.86609307282 -0.328945301437339 0.0776006430759013 -4.23895071482329 2.2456694827115e-05 0.0111225836250169
"GPATCH1" 331.059409983382 -0.433296030451284 0.102255651503228 -4.23737978372382 2.26143432071043e-05 0.0111288662051884
"MBNL1" 2375.57750610708 -0.305914056937384 0.0722633829526664 -4.23332045135172 2.30266031358968e-05 0.0112595689346675
"TSC22D1" 2451.21620364476 0.452477301129886 0.106985857118923 4.22931884003065 2.34399944441554e-05 0.0113891669207457
"DIDO1" 3113.46212916383 -0.333185839011131 0.078865517492077 -4.22473407398364 2.39223091044332e-05 0.0115504130185367
"CAND1" 4610.51197589837 -0.247601389115231 0.058636539126526 -4.22264671148064 2.41450130529643e-05 0.0115850790754754
"SLC4A1AP" 724.110275634458 -0.260824375094529 0.0618891702198972 -4.21437828569682 2.50467179826485e-05 0.0119430840964467
"RND3" 3472.51148356139 0.363579320344952 0.0864813375103651 4.20413618488932 2.62081114107645e-05 0.0124115254380633
"TGIF1" 1391.51506221763 0.690587119733713 0.164312306781522 4.20289346099897 2.63524638062306e-05 0.0124115254380633
"TXNIP" 2044.93859015257 -2.04756676421725 0.489591212254598 -4.18219672446342 2.88705990214198e-05 0.0135146090663073
"LPCAT1" 1851.94966507679 -0.442830236486998 0.106144445145781 -4.17195865387779 3.01992444280384e-05 0.0140508848166092
"WBP11" 2401.88508851054 -0.284499519981586 0.0684569059691769 -4.15589217703884 3.24020617202634e-05 0.0149849775799073
"SLC43A1" 42.3431504503152 2.19297950868774 0.528395781423028 4.15025930521589 3.32098831531189e-05 0.0152666031716463
"EIF1" 5456.59651510581 0.434824884522613 0.104809659110544 4.14871003505506 3.34353996401564e-05 0.0152787835141358
"FEN1" 2278.76695284575 -0.580591728085258 0.140789357640746 -4.1238324956831 3.72619918707607e-05 0.01686653780818
"RBM12" 3281.17419251433 -0.516202363276717 0.125191766527801 -4.12329322920836 3.73493738099595e-05 0.01686653780818
"SEC23IP" 1840.70678974878 -0.276890836816819 0.0671824944404224 -4.12147299863013 3.76457600085155e-05 0.0169009648880335
"POLR2B" 3804.79359026425 -0.25354970722978 0.0616929578047294 -4.10986466287313 3.9589107298177e-05 0.0176700916702386
"NACC2" 1511.28174933494 -0.381600557560934 0.093112662018551 -4.09826708084994 4.16254817665816e-05 0.0182605042012598
"SF3B1" 5690.7580187025 -0.200281606321251 0.0488550281816613 -4.09950856187267 4.14028354308546e-05 0.0182605042012598
"UNC5B" 566.467659804485 2.74110838325983 0.668701994555912 4.09914790979532 4.14673978011816e-05 0.0182605042012598
"DHX15" 5059.58251591302 -0.282982487876613 0.0692066884347101 -4.08894709856809 4.33335656075665e-05 0.0187681708787744
"EID2" 2069.74120110037 -0.41250634651755 0.10090734202048 -4.08797158123368 4.35161445411209e-05 0.0187681708787744
"RG9MTD1" 1080.10519461848 -0.333621274081091 0.0815924101093746 -4.08887632604394 4.33467869884406e-05 0.0187681708787744
"PSMC2" 2637.24314986965 -0.269787241474103 0.0661149674161815 -4.08057739446262 4.49239677996571e-05 0.0190542155136999
"SFXN1" 1687.78991063184 -0.331259351690816 0.0811469665945231 -4.08221484539354 4.46085290477365e-05 0.0190542155136999
"USP13" 1187.48218686142 -0.318104062238492 0.0779473711630081 -4.08101078320209 4.48402744970175e-05 0.0190542155136999
"FAM111A" 1078.6934527283 -0.434495758119895 0.106638662411671 -4.07446744261057 4.61197644168112e-05 0.0194539248037285
"DDIT4" 4350.47748943318 2.37539539799722 0.584636986907455 4.06302620462368 4.84405891289722e-05 0.0201768979045184
"MGAT2" 1288.45834723053 -0.315980914661288 0.0777798630172943 -4.0625028433263 4.85493561700665e-05 0.0201768979045184
"SRSF3" 4924.34777402781 -0.323852849434604 0.0797244347869467 -4.06215296853542 4.86221976336577e-05 0.0201768979045184
"TMEM100" 346.963097766009 -1.2594661825339 0.310667620143113 -4.0540632524037 5.03355964819609e-05 0.0207756115156997
"GJB6" 55.4710240563368 1.01992471513968 0.25178027575527 4.0508523238375 5.10314080837299e-05 0.0209501668373687
"LEMD3" 1045.23936348318 -0.357595214162552 0.0883912142437365 -4.04559680757968 5.21899923611505e-05 0.0213118389019443
"CHORDC1" 914.472401163097 -0.506252802893662 0.125320110037817 -4.0396772931407 5.35247951962549e-05 0.0217412620487645
"CTR9" 1735.6653475765 -0.203014693625618 0.0502947553492213 -4.03649828328991 5.42549225225411e-05 0.0219055904303555
"TSEN15" 849.615644766808 0.389743231932714 0.0965801051210496 4.03544012966465 5.45000361104324e-05 0.0219055904303555
"SLC38A2" 8950.77512857611 0.525793141809489 0.130370258549713 4.03307585379217 5.50514996809268e-05 0.0220119980755456
"HSPH1" 4129.80943857736 -0.456091957015606 0.113166649471443 -4.03026827378765 5.57132294735621e-05 0.0221611638688361
"TP73" 227.76467333881 -0.856989951470119 0.21319463412347 -4.01975385071746 5.82589783479417e-05 0.0230543390091314
"SLC25A24" 1070.04532041338 -0.263556870439225 0.065617897660001 -4.01653938693441 5.90589970928554e-05 0.0232510728554795
"MUS81" 1133.68182535279 0.370870095489764 0.0925929855401737 4.00538003312198 6.19178525862063e-05 0.0242452837631521
"WARS" 4192.51022205408 0.637730860123164 0.159263714717402 4.00424454028814 6.22159815206585e-05 0.0242452837631521
"SLIT2" 673.582721118038 -0.406453812369496 0.101586640167219 -4.00105576580193 6.30604928191053e-05 0.0244502728975895
"SPAG5" 2155.42272667062 -0.408756039798529 0.102214807201093 -3.99899046910453 6.36132414243309e-05 0.0245406459504818
"TACC2" 1246.24653111383 0.658542576626691 0.165097856139747 3.98880150248147 6.64079601229035e-05 0.0254906954931765
"PVR" 3595.47279270693 0.488494320801905 0.122701578321269 3.98115759784998 6.85804582035776e-05 0.026193640678053
"C16orf58" 1108.79345920402 0.279562916447639 0.0704950913436307 3.96570755664249 7.31785410802838e-05 0.0277484749666821
"JHDM1D" 200.975697431575 0.668071478909622 0.16848917801674 3.96507055689503 7.33742401750223e-05 0.0277484749666821
"DNTTIP2" 1893.42535897278 -0.340792174715074 0.0860148422042539 -3.96201592634231 7.43195815100682e-05 0.0279682072182742
"CCNE2" 408.579440106114 -0.686062356195355 0.173328900417406 -3.95815328282357 7.55314820415706e-05 0.0281483100792785
"CUL2" 1040.18466256916 -0.268034479011766 0.0677075018085134 -3.95871169150216 7.53551336858944e-05 0.0281483100792785
"HAX1" 1701.03638226415 0.333529137267477 0.0843625989857531 3.95351899155931 7.70101483527441e-05 0.028560720236909
"VCP" 11316.6443168477 -0.281079699843842 0.0711809824110826 -3.94880332250204 7.85428485677161e-05 0.0289891080987671
"SNTB1" 681.284829098056 1.12490137463067 0.285047101215363 3.94637016070114 7.93449169153471e-05 0.0291450204382354
"CENPI" 267.513287246962 -0.667002537923007 0.169203780623121 -3.94200729715767 8.08025176103873e-05 0.0295390917949973
"ABCB10" 379.419520553559 -0.465162585687969 0.118115469643712 -3.9382020584696 8.20944498691421e-05 0.0297282590398775
"FAM120B" 486.675164578667 -0.360762091633343 0.0916000352530171 -3.93844926627865 8.2009929820613e-05 0.0297282590398775
"ZNF768" 1848.65324405423 0.347701714139715 0.0883274572931916 3.93650768170042 8.26759750295194e-05 0.0297982845212028
"KIF20A" 1652.89005345274 -0.540969229097855 0.137580091480676 -3.9320313228156 8.42310872699002e-05 0.0302169185500478
"CCDC92" 442.60570085755 0.471043961002223 0.119912523461113 3.92822990798772 8.55733846623696e-05 0.0304138338396233
"EDC4" 2033.78786427 -0.294071722113846 0.0748663150825647 -3.92795774427438 8.5670258277288e-05 0.0304138338396233
"STK40" 1287.71780979117 0.56265093666568 0.143273110885854 3.92712165727975 8.59685025817149e-05 0.0304138338396233
"SF3B4" 2928.35675419904 -0.297315130552842 0.0757362650100091 -3.92566401991899 8.64908103450071e-05 0.0304582546338816
"FLOT1" 1486.39409848356 0.268156359899697 0.0684544719102449 3.9172949906223 8.9548143550644e-05 0.0313909177186436
"EHD1" 2477.0898784137 -0.44977166219135 0.114996540618538 -3.9111755864319 9.18479663170133e-05 0.0320507653370778
"ZNF621" 1066.45779937347 0.307981261714251 0.0789634704840191 3.90030047851786 9.60733745571554e-05 0.0333735428269359
"NFIL3" 525.834477102261 1.0725146798989 0.275139424488239 3.8980770636334 9.69595632016984e-05 0.0335296651666414
"TTC30A" 188.169527819635 -0.601138096534799 0.154338071661474 -3.89494367827361 9.82215498667177e-05 0.0338137595662239
"PLRG1" 1737.01316508843 0.243935834757082 0.0626894188134361 3.89118035187144 9.97577464354857e-05 0.0341892955082689
"MFSD5" 1119.53484987045 -0.284185157504698 0.0731480901713897 -3.88506599200113 0.000102302096141505 0.0349054752034815
"HSPA9" 9881.81161938325 0.358928059686744 0.0925099922855977 3.87988422459985 0.000104506196408588 0.0354997376030413
"BAG3" 1631.02972370186 -0.579591883104928 0.149467020100866 -3.87772421443738 0.000105438141385756 0.0356585291373767
