"gene" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"SLC7A11" 2061.26158363552 1.25853412076855 0.191336186592714 6.57760637535602 4.78081817189582e-11 4.54340274147947e-06
"ADM2" 365.149024637954 2.10076301292086 0.361601998435488 5.80960011838996 6.26222361155397e-09 0.00029756207935021
"CHAC1" 890.733143824184 1.6025099835761 0.29608393882508 5.41235026099415 6.22028650635315e-08 0.00147784676961191
"TUBE1" 240.929996111439 0.885295241912799 0.162821632994817 5.4372089606851 5.41216526278254e-08 0.00147784676961191
"DDIT3" 915.160285151463 1.53920637022071 0.296185451826808 5.19676560994881 2.02785783588291e-07 0.00280627684946223
"GDF15" 4021.14099672264 2.08692377391098 0.403536614401329 5.17158468261189 2.32117036700576e-07 0.00280627684946223
"KCNG1" 908.411738857853 0.975865075009119 0.188817438043527 5.16829952318365 2.36233503753371e-07 0.00280627684946223
"NUPR1" 249.216682159709 1.49171215837918 0.285271635179637 5.22909386851534 1.70342865066722e-07 0.00280627684946223
"CEBPB" 5887.77901740006 0.555563546185411 0.109512588173822 5.07305649012333 3.91476222520741e-07 0.00413372792567068
"VEGFA" 1137.48288721213 0.837876273030421 0.166614920320458 5.02881897622912 4.93510017217925e-07 0.00469002309762883
"INHBE" 144.628931388201 2.48337663940538 0.512119754779333 4.8492107875734 1.23953649221976e-06 0.0107089191819648
"SLC1A4" 420.023293603819 1.15433600763365 0.240500719566234 4.79971955890863 1.58887962209045e-06 0.0125831321671453
"STC2" 3034.07454048742 0.87781098715971 0.190619969877189 4.60503161198304 4.12403209456348e-06 0.027994519005339
"TXNIP" 2044.93859015257 -2.25978108465125 0.490367662230231 -4.60834035093909 4.05895857503762e-06 0.027994519005339
"RNF103-CHMP3" 1.85501033270981 -28.3491988960411 6.34310204666151 -4.46929573062155 7.84775648878464e-06 0.0497202460103439
"SLC1A5" 10947.9264814368 0.436404558070956 0.100029092172257 4.36277635429739 1.28422208149703e-05 0.0762779758081181
"AARS" 5375.02508386137 0.707505730220653 0.164371942442794 4.30429743486717 1.67516483520016e-05 0.0936456558520071
"TRIB3" 2613.68504876728 1.14558636256556 0.267006736102711 4.29047738377987 1.78289443231523e-05 0.0941308830448033
"LONRF1" 191.023689442539 0.673200558341938 0.15901939295716 4.23344942917309 2.30133950346247e-05 0.109352749186026
"PRPF40B" 424.74175066119 0.507516160895748 0.119731301665229 4.23879264517454 2.24725102110804e-05 0.109352749186026
"SAR1A" 2746.48965009535 -0.206105958948764 0.050891407625528 -4.04991664733159 5.12358792667403e-05 0.231864311915971
"SLC7A1" 3472.93319214698 0.467474434571886 0.117232231720139 3.98759306815771 6.67470234492744e-05 0.288328937567198
"ZNF207" 2863.80776675171 -0.230615593027826 0.0581454668027383 -3.96618353431064 7.30326335644207e-05 0.301764491224398
"YARS" 4807.3540639304 0.394484348324437 0.100432884227008 3.92784048133862 8.57120286349839e-05 0.339398205387378
"HKDC1" 1888.25444802531 1.14456817001604 0.299294475064209 3.82422084393803 0.000131186288243393 0.498686308676904
"CRYAB" 1096.36572696155 0.544138907855441 0.143461384590892 3.79292943119961 0.000148880476563568 0.544181046528542
"CEBPG" 2840.44653274298 0.52360845434549 0.13943129248337 3.75531521668954 0.000173123451047229 0.590070172575388
"SESN2" 1101.5888589577 0.976908196258137 0.260213136816419 3.75426163417471 0.00017385319814078 0.590070172575388
"PYCR1" 1819.60184144037 0.613632121029895 0.165725343299622 3.70270538477921 0.000213312546638935 0.699032570940847
"PNMA6D" 22.1112296108899 2.51336777612354 0.681354066110828 3.68878370458674 0.00022532867321718 0.713796171017383
"JDP2" 1125.40744837003 0.608169367481444 0.166666598684994 3.64901769328663 0.00026324497502061 0.807007192132538
"GARS" 4925.39787061828 0.502741429305247 0.142060652284927 3.53892102576661 0.000401766029770094 1.15701311736882
"TUBB2B" 1679.33759024805 0.782687121669956 0.220815948355875 3.54452261033496 0.000393324767826489 1.15701311736882
"MTHFD1L" 1281.96385369598 0.36166353782533 0.102606940546991 3.52474731141308 0.000423886928742593 1.18481383488599
"G3BP2" 4704.1642093782 -0.185653358167486 0.0530926569417228 -3.49678032446688 0.000470909440542133 1.27864022207089
"ATF4" 8532.9247071104 0.515973250880714 0.148670822465979 3.47057507533993 0.000519345138905954 1.37098460918857
"PSPH" 681.80388913487 0.471809606867037 0.136672474642103 3.45211871009536 0.000556202963345622 1.42859979509697
"LDHA" 14196.5483302086 -0.193794574635457 0.0565799933803211 -3.42514311256283 0.000614475649172566 1.51863148545026
"SNW1" 1601.48099927352 -0.191564089701654 0.0559915348099109 -3.42130449454558 0.000623215143344066 1.51863148545026
"ALAS1" 1327.87829631148 0.460731432962658 0.136208283818393 3.38255075276444 0.000718160065559654 1.7062405917599
"FAF2" 2718.40923295968 -0.1518859220859 0.0450170488106617 -3.37396444455346 0.000740939373485692 1.71742518097169
"KLF15" 65.7245152204932 1.48731313853506 0.442054223496761 3.36454909709954 0.000766688420942984 1.73479684275942
"ZFP36L1" 3615.73631185168 0.454995638048974 0.135684124468435 3.35334468812394 0.000798412086716936 1.76456498253622
"NDRG4" 242.634577948927 -0.465542550509972 0.139886740420737 -3.32799627119597 0.000874730372554969 1.88929832330429
"CARS" 1951.07423937547 0.446207421271643 0.13435259714237 3.32116706905792 0.000896418601538589 1.89311656396929
"BRAF" 212.305657154538 0.479829206917243 0.147201187893947 3.25968298070354 0.00111536807530266 2.29831885264968
"MID1IP1" 913.611893159874 0.304803637597183 0.0938199480626772 3.24881481914226 0.00115886893624748 2.29831885264968
"SLC16A5" 182.704037203866 0.640884293188894 0.197296470634161 3.24833126071099 0.00116084038267551 2.29831885264968
"PDPR" 2563.33406264527 -0.20276622380148 0.062636646661094 -3.23718197908296 0.00120716405122352 2.34125772334645
"APLN" 30.7405743221237 -1.26813050066317 0.394905448736021 -3.21122563571126 0.00132170112792774 2.40674660815483
"HIF1AN" 2156.29549596655 -0.129565011650054 0.0402404362946302 -3.21977154276887 0.00128292793053498 2.40674660815483
"PKN1" 2681.54308852318 0.28294613308309 0.0883816542117572 3.20141250587105 0.00136755599933035 2.40674660815483
"TSPAN18" 125.521419469065 0.775225885879958 0.242058165476097 3.20264298605746 0.00136172680873816 2.40674660815483
"XBP1" 3591.61971869879 0.442810803361515 0.138035189761279 3.20795591419349 0.00133681988883738 2.40674660815483
"IFRD1" 1309.78522604067 0.404592125160951 0.126732408054732 3.19249141850298 0.00141051135856257 2.43720975362974
"RNF41" 1436.59702320532 0.336023919312256 0.105775575604896 3.17676285277245 0.00148928761929966 2.52737427879508
"CBS" 4390.0179292849 0.391539633046415 0.124016655835418 3.15715361302779 0.00159317394050129 2.61044297002758
"HEXIM1" 2947.37362196725 -0.183012519434066 0.0578778688117763 -3.16204661974058 0.00156664480918969 2.61044297002758
"PDK4" 6.93425013310434 -2.54256858871053 0.812668638529427 -3.12866581551795 0.0017560190012215 2.82850016545905
"AACS" 1172.41710375926 -0.191915828720743 0.0616015174832821 -3.11543995280354 0.00183670739796062 2.90916084762983
"CALCB" 1522.85401393385 0.484340052549372 0.156027572240554 3.10419527519562 0.00190797356699133 2.96072422344977
"SCN4A" 71.004691498983 1.36260451987384 0.439470892892767 3.10055692404257 0.00193157082574538 2.96072422344977
"ANXA3" 2764.30407753846 0.282749034663708 0.09154555776263 3.08861556556193 0.00201091466043974 3.03341688635287
"SAFB" 2755.99373559819 -0.230341173128634 0.0751012044738262 -3.06707694959687 0.0021616320246533 3.20982090360783
"DNAJA1" 6222.50818546045 -0.238282492456374 0.0779906592845249 -3.05526962641864 0.00224858274696579 3.23775473901737
"KIF21B" 116.852155352463 0.946664220971406 0.309657336756153 3.05713480225685 0.0022346375592838 3.23775473901737
"ARRDC4" 278.991466839505 -0.957688749782991 0.316608141542597 -3.02483930172131 0.00248765264155988 3.24380601746481
"CTH" 647.308951896805 0.677338481814252 0.224164172411216 3.02161792639956 0.00251427683170281 3.24380601746481
"EIF2S2" 5747.61248317323 0.221299034594588 0.0732501543996513 3.02114086186337 0.00251824178382749 3.24380601746481
"FAM90A1" 6.62275529044464 -3.36125109304293 1.10587067989949 -3.03946126263916 0.00237001679302196 3.24380601746481
