"gene" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"TSPYL1" 1890.16947775887 -0.172092824857753 0.0544622442542507 -3.15985555156995 0.00157847374853659 1.39827518540365
"NSUN4" 713.590989710298 0.247739808033608 0.0786276269667872 3.15079848636733 0.00162824787885465 1.41408539314177
"HSPA8" 30475.3335447227 -0.495273520583618 0.157783226481922 -3.13894912423003 0.00169554882858396 1.43184950837799
"MYC" 2429.05402736026 0.656062953294503 0.209211346823978 3.1358860943928 0.00171335735446658 1.43184950837799
"SKP2" 1067.45021639151 -0.341106277681371 0.110179784758258 -3.09590619032141 0.00196212426574775 1.60937792552776
"ANLN" 3183.92844728565 -0.374639295558733 0.121799558801223 -3.07586742715666 0.00209891145748494 1.69027247772587
"GTPBP2" 1119.94310147186 0.662598163438018 0.216740194664463 3.05710790960482 0.00223483806074305 1.73658679625318
"PPP1R15A" 1440.84287495678 0.851084900516541 0.278062984152212 3.06076302500823 0.00220773753443533 1.73658679625318
"C2orf18" 1049.22052757009 0.302402492561559 0.099109874116442 3.05118430688624 0.00227940608726366 1.74068024857038
"MID1IP1" 913.611893159874 0.279809553375543 0.0918723795982004 3.04563302484683 0.00232191040976235 1.7430856926982
"PPHLN1" 1439.99791852525 -0.170525516114377 0.0561284035171865 -3.03813230786374 0.00238049412779893 1.75728076514117
"ASNS" 4956.24019603352 0.892460046546744 0.294533763614236 3.03007721625979 0.00244491222757088 1.7691632968958
"CCNB1IP1" 793.079569890832 0.293389595236355 0.0974257441673398 3.01141754413931 0.00260031014729326 1.7691632968958
"CEP170" 704.524097807078 -0.329168510907161 0.109211750672933 -3.0140393215832 0.00257794391273405 1.7691632968958
"KDM4A" 2022.53344049808 0.394967540590289 0.131338552426903 3.00724755444606 0.00263624983281683 1.7691632968958
"TARS" 7709.25442503159 0.27748020353227 0.0918262451999967 3.02179625147387 0.00251279621315629 1.7691632968958
"YARS" 4807.3540639304 0.301701330878233 0.100000788706128 3.01698951360114 0.0025529864341758 1.7691632968958
"SLC7A5" 29484.1388733725 0.490568986748511 0.163737997073608 2.99606075264239 0.0027349193974612 1.80798582018435
"CSTF1" 1015.00131736532 -0.219149939606421 0.0732643245597204 -2.99122309423305 0.00277862413519519 1.80986500288331
"FEM1B" 983.723182671037 0.216705796321986 0.0727351983445637 2.97938001482308 0.00288832323480339 1.85405235820162
"CAPRIN1" 9440.06702592288 -0.150846462580702 0.0514745228275878 -2.93050725474343 0.00338409091729722 2.14125935584184
"EIF5" 6720.65685820875 0.339005073102246 0.117257087828396 2.89112649291082 0.00383863582101264 2.39465996879284
"CAND1" 4610.51197589837 -0.168083927957884 0.058657580526002 -2.86551075667662 0.00416337128170816 2.41138754535322
"DEPDC1B" 980.521137604994 -0.26607417250245 0.0934756261618432 -2.84645509666628 0.00442089636685733 2.41138754535322
"GPT2" 2168.79496856793 0.593757483421101 0.207245491604448 2.86499589846014 0.00417014643482211 2.41138754535322
"GRB10" 544.409001120409 0.669274588991569 0.232838182524161 2.8744194003581 0.00404771067639179 2.41138754535322
"HSPA1A" 6973.25031409998 -0.535696050648227 0.187978456564928 -2.84977364128531 0.00437503533490828 2.41138754535322
"NAA40" 716.109994322137 -0.227938214782723 0.0801903409427422 -2.84246471710947 0.00447661858201979 2.41138754535322
"RBBP4" 3429.32807142484 -0.160494138731791 0.0560177661702949 -2.86505781476338 0.00416933113330194 2.41138754535322
"RBBP8" 1541.06663739219 0.194668377715476 0.0685578463318175 2.83947626903693 0.00451876560697907 2.41138754535322
"SEC23IP" 1840.70678974878 -0.191352225177786 0.0672323967048346 -2.84613124856854 0.00442539507752687 2.41138754535322
"SF3B4" 2928.35675419904 -0.218196909874482 0.0757568529507446 -2.88022669073053 0.00397389329017387 2.41138754535322
"UBXN2B" 892.670199138926 0.233352962205417 0.0816741813315332 2.85712030902626 0.00427503765247518 2.41138754535322
"ZNF618" 1059.56207462028 -0.340861059959532 0.119974074453812 -2.84112264679947 0.00449550196298232 2.41138754535322
"CALCB" 1522.85401393385 0.434592922382297 0.155126231554942 2.80154373651742 0.0050858746689641 2.47458115417452
"FBXO31" 513.940915417511 0.326572606953375 0.116397842859744 2.80565858378394 0.00502138656637911 2.47458115417452
"JDP2" 1125.40744837003 0.462726791434751 0.164862242481323 2.80674813389836 0.00500443533476524 2.47458115417452
"MAP1LC3B" 1502.12505392647 0.405864422397154 0.145048682877371 2.79812552824271 0.00514001323453572 2.47458115417452
"PHGDH" 10349.974840928 0.325503991061006 0.115335580868633 2.822233942115 0.00476903745509398 2.47458115417452
"PYGB" 5483.93487810276 0.263499415644394 0.0941451574121361 2.79886319049721 0.00512828605092255 2.47458115417452
"SFPQ" 8703.30043639548 -0.235314447480556 0.0840382236975638 -2.80008830657112 0.00510886286089739 2.47458115417452
"TSC22D3" 484.856213523445 0.720340558690857 0.25717063667826 2.8010217962483 0.00509410782409594 2.47458115417452
"ZFAND1" 703.623263720419 0.262802665479819 0.092991330997807 2.82609854768093 0.00471187653772611 2.47458115417452
"HSPH1" 4129.80943857736 -0.315799146301164 0.113205071157723 -2.78962013867007 0.00527699143129217 2.5132097255354
"PGPEP1" 705.381335035704 0.32452977883609 0.116585219480185 2.78362712085684 0.00537547931350911 2.53288010376538
"TIMM44" 1309.75758568169 0.299130152493656 0.107600279569778 2.78001278146934 0.00543567589535295 2.53428375533656
"TMEM70" 592.175784002842 -0.244202933583843 0.0884099209941858 -2.76216663059684 0.0057419165733845 2.64917675904527
"EPRS" 6801.94510726379 0.250399720246634 0.0909571704609954 2.75294096086698 0.00590625463628659 2.69690546752995
"H2AFX" 3608.39330524209 -0.352832338195736 0.128366778041962 -2.74862658062819 0.0059845522422569 2.70477334606166
"FSCN1" 4332.13303984577 -0.347060654706039 0.126762336682087 -2.73788464136985 0.00618357621087788 2.7664945205273
"ACSS2" 1842.59767497756 0.506549873221784 0.186268958584992 2.71945404682473 0.00653897801362922 2.82175226645435
"AKNA" 1716.51774126823 0.555177907126293 0.207476621711024 2.6758576583127 0.00745382947654562 2.82175226645435
"CDC42EP1" 2549.36970090222 0.37702654094374 0.13978280224679 2.69723123934866 0.00699186991455353 2.82175226645435
"ECT2" 2248.80668006801 -0.271539795362096 0.100121238205748 -2.71210984031266 0.00668564347857804 2.82175226645435
"EID2" 2069.74120110037 -0.273472661947256 0.101056226371072 -2.70614361695125 0.00680696007612457 2.82175226645435
"FAM107B" 774.792616083829 0.561287696984788 0.20847115549127 2.69239979824591 0.00709398489777195 2.82175226645435
"GDF15" 4021.14099672264 1.07623542986388 0.40176438645755 2.67877259941654 0.00738925575276007 2.82175226645435
"LARP6" 564.930399178404 0.580402270260687 0.216800488228101 2.67712621407952 0.00742566563728867 2.82175226645435
"LONP1" 3473.47083706314 0.289288928824444 0.107502935187395 2.69098632814225 0.00712411143504597 2.82175226645435
"MBNL1" 2375.57750610708 -0.193689080027768 0.0723389901288231 -2.67751982275176 0.00741694635775026 2.82175226645435
"MED10" 1036.73798266599 0.187709471276495 0.0688301072935647 2.72714192462177 0.00638855543198396 2.82175226645435
"RANBP6" 909.808919165264 -0.300699615092696 0.112080536120063 -2.68288880034067 0.00729892551118859 2.82175226645435
"RG9MTD1" 1080.10519461848 -0.219827150645367 0.0817379389164112 -2.68941391916148 0.00715776049239493 2.82175226645435
"SGPL1" 3322.14897850017 0.214967026836758 0.0801175131442583 2.68314652315396 0.00729330287054949 2.82175226645435
"SLC31A1" 1443.64373889746 0.228562827427207 0.0845495353150328 2.70330081147789 0.0068654582964651 2.82175226645435
"XBP1" 3591.61971869879 0.369738489221516 0.137470576058149 2.68958274434755 0.00715414086245497 2.82175226645435
"ZMYM3" 1192.23847201395 -0.234830378477484 0.0877213572477524 -2.67700347834622 0.00742838637780001 2.82175226645435
"ZZZ3" 1161.72727714991 0.224846960755067 0.0831499848073941 2.70411307080688 0.00684869799857324 2.82175226645435
"HSPA9" 9881.81161938325 0.245683148579462 0.0924591782865102 2.6572067060573 0.00787911159312017 2.95747127697016
