"gene" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"CAPRIN1" 9440.06702592288 -0.487691219332293 0.0515145940400383 -9.46704964719801 2.8785926765741e-21 4.10156985372318e-18
"HMMR" 869.118964203696 -1.28246696963187 0.135903235488957 -9.43661837790524 3.85004215789542e-21 5.39726232573611e-18
"BEX2" 1108.22887193743 1.85444463088561 0.196922842522187 9.41711285056567 4.63661735133635e-21 6.39676561442461e-18
"AURKA" 2289.28996138056 -1.27523823867797 0.135854057515956 -9.38682481771434 6.18362460690583e-21 8.39774869271605e-18
"RBBP8" 1541.06663739219 0.631584740822298 0.0674207696173297 9.36780675164463 7.40553286853873e-21 9.90245068926019e-18
"PRC1" 1474.04879661283 -1.03315055589547 0.110768619673864 -9.32710508569466 1.0880196936143e-20 1.4328230256088e-17
"CHAC1" 890.733143824184 2.706702028989 0.291642868292396 9.28087851020348 1.68086867877748e-20 2.18051316544214e-17
"TMEM19" 751.802999585194 -0.818051483141344 0.0882621324180442 -9.26843098767125 1.88904190870065e-20 2.41452891965626e-17
"WARS" 4192.51022205408 1.47094772210149 0.15897211404641 9.25286633397893 2.18551654394276e-20 2.75299066570041e-17
"TOX2" 155.442185801616 2.09043841395967 0.226084709385227 9.24626180887696 2.32481258482683e-20 2.88662015175441e-17
"KPNA2" 8824.59818109274 -1.14769855866458 0.124779202938557 -9.19783530938022 3.65233005054106e-20 4.47106927708206e-17
"ZNF641" 304.201962237032 0.941267493529056 0.102356386131492 9.19598208869802 3.71584546943018e-20 4.48564478918046e-17
"PTPDC1" 264.617053016558 1.32144788736446 0.143809060328024 9.18890565274731 3.9685808339857e-20 4.72511194200961e-17
"DTD1" 1113.81898844866 0.700542555264445 0.0763705019301203 9.17294685198543 4.60261396738487e-20 5.40595669715167e-17
"SLC1A5" 10947.9264814368 0.909838806148565 0.0997314414385623 9.12288835922475 7.31483081968776e-20 8.47701114031975e-17
"ZNF213" 496.315577483337 0.916594421940945 0.100594088900226 9.11181195596958 8.10173804541008e-20 9.26540347309029e-17
"DHX15" 5059.58251591302 -0.630786009822164 0.0696022871268011 -9.06271957231809 1.2723783153501e-19 1.43623420333726e-16
"CDH6" 4925.20431628994 -2.05049368341019 0.226966973581552 -9.03432623281387 1.65015821649619e-19 1.83878399416644e-16
"DIRAS2" 817.352144844811 -1.55793908679906 0.172654407026464 -9.02345392527553 1.82250573645158e-19 2.0051254251826e-16
"EIF4EBP1" 2473.2327515557 1.42386870796719 0.157972390866213 9.01340227972536 1.99760923339524e-19 2.17030255162226e-16
"PYCR1" 1819.60184144037 1.47712610965482 0.164256641460484 8.99279381656039 2.41024127610745e-19 2.5862781574587e-16
"PKN1" 2681.54308852318 0.778953050230297 0.0869330262035824 8.96038116062037 3.23557994446334e-19 3.42955690796311e-16
"PPP1R15A" 1440.84287495678 2.48596197215636 0.278270283794195 8.93362359164066 4.12278313167652e-19 4.31729902015418e-16
"FAM64A" 353.577331590877 -1.0220442627632 0.114533174692334 -8.92356529458546 4.51513369402663e-19 4.67187333511927e-16
"RABEPK" 933.514022221775 0.73830887248905 0.0828624980970782 8.91004844705597 5.10102687864127e-19 5.21601002569393e-16
"RNF41" 1436.59702320532 0.925350974969735 0.104017815126127 8.89608163608989 5.78530316502793e-19 5.84692337083218e-16
"PCNXL2" 564.060472898193 0.880062596316392 0.0989668969239795 8.89249459839489 5.97520616972266e-19 5.96943700514499e-16
"ISCU" 1102.34834050096 0.661087320602564 0.0744344150152837 8.88147398574734 6.59801678832545e-19 6.51674121788744e-16
"MSC" 253.959722485586 2.63523553590589 0.298190667879784 8.83741786637097 9.79562050422863e-19 9.56624889601725e-16
"GTPBP2" 1119.94310147186 1.91050091945529 0.21651308946635 8.82395112537627 1.10490463043884e-18 1.06704323176914e-15
"CTH" 647.308951896805 1.92917658180552 0.218800985561432 8.81703789795713 1.17527470768472e-18 1.12252941201236e-15
"UBE2L3" 3444.27835112056 -0.436743070561179 0.0495834248714469 -8.80824734663865 1.27117697064878e-18 1.20093062587945e-15
"SORCS1" 224.921757783522 -2.08536303837325 0.237127395582562 -8.79427294029036 1.43977205340206e-18 1.34558309455369e-15
"GPCPD1" 291.977591906917 1.37601502868525 0.156502075447182 8.7923116978065 1.46513618012344e-18 1.35472102374052e-15
"GDF15" 4021.14099672264 3.51940003836656 0.40230515196389 8.74808592727755 2.17002004775207e-18 1.98536276284652e-15
"ATP2C2" 340.491238240555 1.17814375986507 0.134832475409871 8.73783379177517 2.37622759073696e-18 2.15137705496347e-15
"STC2" 3034.07454048742 1.65748939073122 0.189798647909091 8.73288302625383 2.48261807884146e-18 2.2245281746452e-15
"RACGAP1" 2401.03893357587 -0.987057852099208 0.113062906169762 -8.73016522870158 2.54300837980206e-18 2.23260723574622e-15
"SLC7A1" 3472.93319214698 1.01852898796063 0.116657011154711 8.73097105676618 2.52495293247034e-18 2.23260723574622e-15
"GABRA2" 779.198076901523 -1.7065306003913 0.196420125554158 -8.68816571406157 3.68338239141131e-18 3.20144863931905e-15
"C10orf47" 433.905189501872 1.36975768843337 0.157680469745624 8.68692039440977 3.72396888006077e-18 3.20467801167685e-15
"RAD23A" 2154.69819555851 0.430603623997467 0.0499296223109619 8.6242115214825 6.45357410062031e-18 5.49920437774034e-15
"DDX23" 3303.69362686513 -0.645445029705878 0.0751865372690571 -8.58458246848283 9.11669298008714e-18 7.69307268987625e-15
"SARS" 4499.21962717913 1.09184895587308 0.127394724059219 8.5705979108329 1.02949112079879e-17 8.60377406301424e-15
"PSMC2" 2637.24314986965 -0.564479417206235 0.0660500304981653 -8.54624006906271 1.27163366619086e-17 1.05262201648233e-14
"SHMT2" 6927.70867798921 0.936227142251117 0.109598230203015 8.54235639131113 1.31512087895564e-17 1.07834949354064e-14
"SPOCK1" 923.980892827755 0.814947662972679 0.095462881340186 8.53680144085091 1.37988379618969e-17 1.12087831803386e-14
"VCP" 11316.6443168477 -0.606264736869198 0.071267956068028 -8.50683491316201 1.7874575790359e-17 1.43850613832856e-14
"DEPDC1B" 980.521137604994 -0.794578914320626 0.0935335955780318 -8.49511781740216 1.97732237860873e-17 1.57670598035924e-14
"MTHFD2" 5583.34426269391 1.2542028607027 0.147689014482928 8.49218789287592 2.02782816574985e-17 1.59718299746176e-14
"UBAP2L" 4052.74896505769 -0.569420252595231 0.0670576240460507 -8.49150653181794 2.03975462191374e-17 1.59718299746176e-14
"TMEM14A" 451.178943272033 -0.845869712289262 0.100078306714388 -8.4520785778608 2.86161891372347e-17 2.2207184777249e-14
"ASNS" 4956.24019603352 2.48101216508287 0.294392289073037 8.42757183924524 3.5291162314051e-17 2.71448377317527e-14
"GARS" 4925.39787061828 1.19046166374994 0.141610621606882 8.4065845502375 4.22123049407196e-17 3.21835499669086e-14
"CDC20" 3345.2544321537 -0.999730300641669 0.119449952852623 -8.36944910204473 5.78882254483633e-17 4.3374250026465e-14
"SCLY" 649.880178829894 0.81957546355865 0.0979200193229676 8.36984581115595 5.76936753867811e-17 4.3374250026465e-14
"SESN2" 1101.5888589577 2.15912397864842 0.258135544097064 8.36430328183144 6.04711888498677e-17 4.48219991427476e-14
"SNX24" 611.367744899008 0.687511575963883 0.0822031882981202 8.36356338723184 6.0851809780066e-17 4.48219991427476e-14
"TUBE1" 240.929996111439 1.26908881585504 0.151959985198944 8.3514670930875 6.74202302657331e-17 4.92428296956005e-14
"ABCA12" 70.1889213749635 2.34276591665632 0.280840701247392 8.34197431586878 7.30603247169222e-17 5.29175931924668e-14
"SFPQ" 8703.30043639548 -0.702499822425868 0.0842602051587076 -8.33726693523568 7.60273025466982e-17 5.46114795714778e-14
"INSIG1" 1480.29524765187 -1.70451226545475 0.204508029836163 -8.33469603526219 7.76975407690539e-17 5.53537660121565e-14
"SMC4" 6097.2964706935 -1.02562532526676 0.123073804778494 -8.33341690469933 7.85419835383032e-17 5.55004474895541e-14
"XRCC5" 8790.78985309656 -0.380797141440335 0.0457438901991327 -8.32454650845491 8.46521897471943e-17 5.93357235811866e-14
"MKI67" 8003.47083290871 -1.32531926771506 0.159260169795068 -8.32172456817324 8.66925773537278e-17 6.02797764262128e-14
"HMGB1" 6960.82311249168 -0.61338853072364 0.0737623288807677 -8.31574246679692 9.11796251183683e-17 6.27083608858722e-14
"NCAPD2" 4903.8143100952 -0.888965973541444 0.106909058999594 -8.31516039763125 9.16282598429032e-17 6.27083608858722e-14
"IL18R1" 146.908883458289 1.38677720946084 0.167247307309962 8.29177600384742 1.11569889013312e-16 7.57594411990707e-14
"C10orf140" 114.712757406845 -2.38584499252984 0.28777953808749 -8.29053034272541 1.12744627268551e-16 7.59636590982432e-14
"CAND1" 4610.51197589837 -0.486935939989247 0.0587475123990964 -8.28862227699596 1.1456774420374e-16 7.65982311939403e-14
"ITSN1" 1561.72572942788 -0.735960601960179 0.0890903609739439 -8.26083309029834 1.44659248021002e-16 9.59786503892624e-14
"COBLL1" 344.074312521933 0.983739237475656 0.119420189525823 8.23762917628709 1.75656624991942e-16 1.15661903165149e-13
"SMO" 301.707222285809 -0.831007355745704 0.100948930580443 -8.23195799071397 1.84177849781345e-16 1.2036091723004e-13
"NPAS3" 254.306651719319 -1.56269356793848 0.18986466209331 -8.23056566034645 1.86331434319198e-16 1.20859574218563e-13
"MTRNR2L2" 19501.1384434705 1.37283662027948 0.166870623739627 8.22695205131825 1.9203728560472e-16 1.23637871967555e-13
"NDC80" 771.627458060048 -1.19738105440697 0.145744610369506 -8.21561120765462 2.11086326259398e-16 1.34902787743837e-13
"CENPF" 4543.95688747515 -1.17769550221327 0.143379898636871 -8.2138117923764 2.1427534499751e-16 1.35941283837982e-13
"CDC42EP1" 2549.36970090222 1.1458916248056 0.139677404575878 8.20384390936408 2.32820354781208e-16 1.46636333015677e-13
"DNM3" 267.669419083329 -1.08010748156917 0.131852089969306 -8.19181161118197 2.57323192366933e-16 1.60902896314852e-13
"EIF1" 5456.59651510581 0.855412326598073 0.104517904833919 8.18436159773142 2.73750950775502e-16 1.69952411697168e-13
"PSRC1" 383.928052265108 -1.27715218385078 0.156603535191187 -8.15532154042111 3.48252106518905e-16 2.14671490001398e-13
"PLK1" 1780.97963272018 -1.16846832364074 0.143315804548882 -8.15310165769054 3.54707199693955e-16 2.17110781469013e-13
"SQSTM1" 26051.8983893897 1.15974155920021 0.142354234557811 8.14687081703376 3.73462273063648e-16 2.26991936542658e-13
"CCDC146" 285.965454839095 -2.4302686046536 0.299443714292494 -8.11594462884513 4.82020451421383e-16 2.90939510803756e-13
"C2orf18" 1049.22052757009 0.796094310138131 0.0982454570246906 8.10311574954616 5.35692266345828e-16 3.21105027735959e-13
"ZNF768" 1848.65324405423 0.702612051051484 0.0868420210459507 8.09069207037122 5.93266664831802e-16 3.53180585209047e-13
"HIST1H2BK" 3545.84684028849 -0.753941289621735 0.0932069051011621 -8.08889951665539 6.02062135921652e-16 3.55978453100451e-13
"INHBE" 144.628931388201 3.54891301436715 0.440112326013585 8.06365285542493 7.40478397521876e-16 4.34860948641969e-13
"TCEA1" 3484.61735528608 1.21956842132918 0.15134177021869 8.05837291031344 7.73166484921285e-16 4.51010323512875e-13
"LBH" 2252.68128130572 -1.16459108267603 0.144643851155837 -8.0514385739171 8.18264811040222e-16 4.74135362109146e-13
"PLIN4" 134.094853916872 1.31479532658998 0.163526268497414 8.04026985187869 8.96408435646181e-16 5.15975070149824e-13
"MGLL" 88.8827754740852 1.67358850119005 0.208212072657951 8.03790327729657 9.1388720700715e-16 5.22575134764694e-13
"PROSER1" 1358.75113533884 0.750596873788053 0.0934360071189809 8.03327214991376 9.49068244608532e-16 5.39145199662714e-13
"LIX1" 174.879432063758 -2.03909150238632 0.254150144913552 -8.02317662687115 1.03045016447556e-15 5.81575366854273e-13
"SLC16A5" 182.704037203866 1.46653674387962 0.182830008768558 8.02131309710806 1.04620677996767e-15 5.86658764436582e-13
"ASPM" 1915.96432972507 -1.46244876208186 0.182716858079781 -8.00390712412154 1.20532314221078e-15 6.71550424540974e-13
"SERPINE2" 219.877109191243 1.88988137718363 0.236738789134157 7.98298151348848 1.42840304993395e-15 7.90771206930311e-13
"KLHL35" 508.552842898327 1.02718236145392 0.128723297501979 7.97977041753552 1.46605719815838e-15 8.06479920475531e-13
"LARP6" 564.930399178404 1.71925918676047 0.215949390703924 7.96139864602648 1.70105371721703e-15 9.29866571607767e-13
"STIM1" 2894.9318361271 0.531244725334964 0.0667618077881737 7.95731486212196 1.75812907071108e-15 9.55059664437026e-13
"ETV5" 776.850402905482 1.56475206270803 0.196693750905592 7.95527084873717 1.78740053446216e-15 9.64929843809399e-13
"RBCK1" 1637.29312755786 1.44507342370892 0.181922055870205 7.9433657276825 1.96767676883161e-15 1.05569502493684e-12
"LMO4" 2295.46536917948 0.858224309976067 0.108300900637753 7.92444296328315 2.29171310548281e-15 1.22200329003769e-12
"CEACAM19" 133.876324320389 1.39428772188306 0.176129750625343 7.91625331287126 2.44774671812624e-15 1.29724605946744e-12
"DAG1" 6982.60996945162 -0.618404089565526 0.0781452687359804 -7.91351926442086 2.50213100243268e-15 1.31803162549963e-12
"PRR11" 2752.49489463743 -0.751923516143627 0.0950672428626184 -7.90938596199988 2.5866151880592e-15 1.35432678123707e-12
"ECT2" 2248.80668006801 -0.792282653852789 0.100302542589469 -7.89892891444979 2.81310248903005e-15 1.46409350860201e-12
"CELSR2" 6335.56188349054 -0.632828836051772 0.0801527722422504 -7.89528319917789 2.89656767156742e-15 1.49855997465449e-12
"KHDRBS1" 4683.86769668489 -0.554397442361787 0.0703305728029261 -7.88273748196632 3.20285507126541e-15 1.64721509688819e-12
"TNFRSF10B" 3344.51136971941 1.48686624127874 0.188693000977107 7.87981659934024 3.27861948535446e-15 1.67626171287687e-12
"AP3M2" 590.271336105108 0.698194600864493 0.0887509252810633 7.8668994002417 3.63538744922309e-15 1.8477972838402e-12
"CALM3" 4116.63453203832 -0.572905493389939 0.0730338898682082 -7.84437874559007 4.35102076531589e-15 2.17902426563317e-12
"CTR9" 1735.6653475765 -0.392254531489936 0.0500061052284216 -7.84413282534535 4.35955480450442e-15 2.17902426563317e-12
"OSBPL6" 186.393493476672 1.42372453384948 0.181503640804368 7.84405495966895 4.36226036886387e-15 2.17902426563317e-12
"CYB5B" 2183.0104049199 -0.459408920634701 0.0587446722259922 -7.82043550889761 5.26408957891205e-15 2.6144777705184e-12
"SLC1A4" 420.023293603819 1.77119235293479 0.226612643276225 7.81594675093144 5.45514342167225e-15 2.69397298657992e-12
"GDF11" 894.772847256377 -0.787542383906908 0.101027458452344 -7.79533006146443 6.42403391030292e-15 3.15452729575079e-12
"TGFB2" 2194.64735599841 -1.05303958067555 0.135244043240693 -7.78621782847369 6.90448720792923e-15 3.37140679867628e-12
"KIFC1" 1460.29839545232 -1.06494821557559 0.136856357487834 -7.78150343267945 7.16676857001644e-15 3.47992657559525e-12
"TSHR" 390.462521085818 -2.38534067360581 0.306965005033833 -7.77072511357737 7.80380886470335e-15 3.76819917380309e-12
"PGRMC1" 2859.12824202006 -0.368531261842551 0.0474617616144964 -7.76480369262125 8.17717751389343e-15 3.92667160661636e-12
"HSPH1" 4129.80943857736 -0.880131597975185 0.113616800471142 -7.74649166606948 9.44662103590733e-15 4.5113324942688e-12
"GOSR1" 2025.88824335645 0.543035512764652 0.0701905391292058 7.73659127713836 1.02117677310723e-14 4.85008745417422e-12
"DGKD" 1067.20750066601 1.3780698902589 0.178241595390101 7.73147192294172 1.06310126031715e-14 5.02176680118072e-12
"KIF20B" 1092.04078032073 -1.13792726667783 0.147343958806976 -7.72293126838365 1.13684482836057e-14 5.34108135685335e-12
"BUB1B" 1540.24692509727 -0.977317671384828 0.126667464022987 -7.71561725754193 1.20398112034801e-14 5.62608726108429e-12
"FHDC1" 2027.29139323402 -0.952410558916849 0.123451405972149 -7.71486198489889 1.2111322022167e-14 5.62923884961852e-12
"WSCD2" 477.711621886512 -2.04954592560942 0.26619613763182 -7.69938265762588 1.36725160134375e-14 6.3210659671486e-12
"CDCA8" 1322.49416939388 -1.00154342109759 0.130331262231174 -7.68459849119785 1.53477564648171e-14 7.05801905236001e-12
"SF3B1" 5690.7580187025 -0.376986669147368 0.0490644852857914 -7.68349381332529 1.54807444959909e-14 7.08170730849233e-12
"NASP" 3567.96223267349 -0.703067930008763 0.0917676754440558 -7.66138977158001 1.83931705783857e-14 8.3699519057119e-12
"FAM83D" 2156.16834105018 -1.29812339877162 0.169654395019061 -7.65157541969827 1.98531815254866e-14 8.98728711181872e-12
"H2AFV" 2344.40458846136 -0.423893773784397 0.0554122623965133 -7.64981892908725 2.01262511120629e-14 9.06369555262205e-12
"CKS2" 1344.46310695001 -0.901900856378149 0.118053102938467 -7.63978950090156 2.17577160634324e-14 9.74790540912006e-12
"RIOK3" 1172.85803152262 0.663918201402321 0.08714091650963 7.61890312834788 2.55840367221452e-14 1.14033955679075e-11
"HSPA9" 9881.81161938325 0.703415443401541 0.0923865541080786 7.61382920049869 2.66092384306278e-14 1.17998396297778e-11
"CTTNBP2" 167.896231217512 -1.76798908051734 0.232342977444808 -7.60939323391996 2.75385690835528e-14 1.21499607637872e-11
"CHORDC1" 914.472401163097 -0.966678937103203 0.127089900727803 -7.60626085603452 2.8213955196478e-14 1.23850713629145e-11
"TTK" 608.122521234576 -1.00606195172656 0.132397675419583 -7.59878863838233 2.9891552276097e-14 1.30555485308002e-11
"MTHFD1L" 1281.96385369598 0.772613094199954 0.10176070202968 7.59245051173696 3.13911389730362e-14 1.36419611749021e-11
"HNRNPR" 4111.99840072055 -0.558797617340283 0.0738391888851222 -7.56776483839294 3.79700530431868e-14 1.64189309965255e-11
"PRRC2B" 9300.51753804157 0.41572788306742 0.0550440257002125 7.55264313935918 4.26512475033567e-14 1.83518605346621e-11
"TOP2A" 4552.77412765695 -0.840661489853629 0.111640795838335 -7.53005640582296 5.07184085510629e-14 2.17154738799221e-11
"JHDM1D" 200.975697431575 1.25503382083395 0.16673275537874 7.52721814008949 5.18327371467639e-14 2.20837950090594e-11
"ARL6IP1" 4878.48478314846 -0.791124416239866 0.105180623489367 -7.52157945060901 5.41184238441208e-14 2.29451557406615e-11
"MGAT2" 1288.45834723053 -0.589084392241165 0.0784233709296992 -7.51159233858024 5.84124470820207e-14 2.4645515779519e-11
"NCAPH" 902.550702748882 -0.844401862619162 0.112531078295774 -7.50372141995974 6.20310627628665e-14 2.60458543531271e-11
"MXD3" 251.910187769327 -1.03369159766745 0.137775294670165 -7.50273552411642 6.2499575816775e-14 2.61164092869751e-11
"BRPF3" 1062.87671403598 0.496275159484675 0.0661858612470396 7.49820505670119 6.46976351440162e-14 2.67800367458181e-11
"GRB10" 544.409001120409 1.74030689413847 0.232114024792541 7.49763783422362 6.49781338483451e-14 2.67800367458181e-11
"ZNF621" 1066.45779937347 0.582250902128225 0.077658621194359 7.49756940277119 6.50120547812557e-14 2.67800367458181e-11
"NDUFB4" 2020.97261140496 -0.543911599263602 0.0726081422055789 -7.49105517289781 6.83220871264101e-14 2.80107666258446e-11
"BEX4" 903.602101983782 0.981969734168264 0.131218154511462 7.4834899014106 7.23744667563878e-14 2.95328598713531e-11
"RAPH1" 449.30511040366 1.03978944014552 0.139147285891942 7.47258154178441 7.86366090917746e-14 3.19382220365452e-11
"TMEM100" 346.963097766009 -2.3777047093393 0.319009310746885 -7.45340223384849 9.0963411621663e-14 3.6772911090737e-11
"TRPS1" 868.768202732184 -0.643384086279362 0.0863855721403864 -7.44781877735081 9.48960484359179e-14 3.81851154900752e-11
"KIAA0391" 769.612959677447 -0.538055266969633 0.0723746791508437 -7.43430262189095 1.05121062572299e-13 4.21046187766543e-11
"KIF11" 1820.24602101978 -1.12686392910448 0.151701328944154 -7.42817440656248 1.10106719883465e-13 4.38992461715196e-11
"PCK2" 1529.1197679293 2.51283155636197 0.338317370195498 7.42743878302767 1.10720596566586e-13 4.39424263524263e-11
"G3BP2" 4704.1642093782 -0.394885751405172 0.0531715125723045 -7.42664130286293 1.11389892464573e-13 4.39665977924133e-11
"PYGB" 5483.93487810276 0.697208397703542 0.0938854151023334 7.426163019502 1.11793203922446e-13 4.39665977924133e-11
